county_fips,county_name,polygon_group,point_order,longitude,latitude
37097,Iredell County,37097-1-1,30,-80.796164,35.506936
37097,Iredell County,37097-1-1,31,-80.784167,35.506017
37097,Iredell County,37097-1-1,32,-80.737249,35.505801
37097,Iredell County,37097-1-1,33,-80.736355,35.514597
37097,Iredell County,37097-1-1,34,-80.750811,35.588554
37097,Iredell County,37097-1-1,35,-80.751045,35.589497
37097,Iredell County,37097-1-1,36,-80.755460,35.607284
37097,Iredell County,37097-1-1,37,-80.764954,35.645510
37097,Iredell County,37097-1-1,38,-80.771582,35.672163
37097,Iredell County,37097-1-1,39,-80.761813,35.699920
37097,Iredell County,37097-1-1,40,-80.751710,35.728587
37097,Iredell County,37097-1-1,41,-80.744691,35.748502
37097,Iredell County,37097-1-1,42,-80.722928,35.810176
37097,Iredell County,37097-1-1,43,-80.707824,35.852961
37097,Iredell County,37097-1-1,44,-80.707629,35.855593
37097,Iredell County,37097-1-1,45,-80.699777,35.962172
37097,Iredell County,37097-1-1,46,-80.693197,36.051260
37097,Iredell County,37097-1-1,47,-80.803270,36.053926
37097,Iredell County,37097-1-1,48,-80.822860,36.054390
37097,Iredell County,37097-1-1,49,-80.881591,36.055718
37097,Iredell County,37097-1-1,50,-80.975675,36.058810
37097,Iredell County,37097-1-1,51,-81.028833,36.045652
37097,Iredell County,37097-1-1,52,-81.003400,35.996737
37097,Iredell County,37097-1-1,53,-81.005327,35.962342
37097,Iredell County,37097-1-1,54,-81.005541,35.958287
37097,Iredell County,37097-1-1,55,-81.029848,35.890124
37097,Iredell County,37097-1-1,56,-81.029900,35.889968
37097,Iredell County,37097-1-1,57,-81.041339,35.857855
37097,Iredell County,37097-1-1,58,-81.078943,35.802775
37097,Iredell County,37097-1-1,59,-81.109507,35.776594
37099,Jackson County,37099-1-1,1,-83.360984,35.431117
37099,Jackson County,37099-1-1,2,-83.360704,35.411813
37099,Jackson County,37099-1-1,3,-83.341143,35.397378
37099,Jackson County,37099-1-1,4,-83.331440,35.353733
37099,Jackson County,37099-1-1,5,-83.339609,35.330993
37099,Jackson County,37099-1-1,6,-83.321356,35.312270
37099,Jackson County,37099-1-1,7,-83.310973,35.259712
37099,Jackson County,37099-1-1,8,-83.298476,35.255761
37099,Jackson County,37099-1-1,9,-83.280227,35.228574
37099,Jackson County,37099-1-1,10,-83.245214,35.231466
37099,Jackson County,37099-1-1,11,-83.242866,35.239082
37099,Jackson County,37099-1-1,12,-83.224672,35.238726
37099,Jackson County,37099-1-1,13,-83.216612,35.222725
37099,Jackson County,37099-1-1,14,-83.223565,35.171490
37099,Jackson County,37099-1-1,15,-83.223796,35.157386
37099,Jackson County,37099-1-1,16,-83.209898,35.154262
37099,Jackson County,37099-1-1,17,-83.187077,35.133994
37099,Jackson County,37099-1-1,18,-83.177556,35.108900
37099,Jackson County,37099-1-1,19,-83.147097,35.091700
37099,Jackson County,37099-1-1,20,-83.143257,35.077927
37099,Jackson County,37099-1-1,21,-83.172153,35.069007
37099,Jackson County,37099-1-1,22,-83.148140,35.053625
37099,Jackson County,37099-1-1,23,-83.108396,35.000716
37099,Jackson County,37099-1-1,24,-83.019163,35.024752
37099,Jackson County,37099-1-1,25,-83.008666,35.027580
37099,Jackson County,37099-1-1,26,-83.056889,35.053827
37099,Jackson County,37099-1-1,27,-83.044942,35.077127
37099,Jackson County,37099-1-1,28,-82.999348,35.116521
37099,Jackson County,37099-1-1,29,-82.983873,35.131295
37099,Jackson County,37099-1-1,30,-82.980903,35.148351
37099,Jackson County,37099-1-1,31,-82.996627,35.163578
37099,Jackson County,37099-1-1,32,-82.981211,35.167640
37099,Jackson County,37099-1-1,33,-82.987353,35.187194
37099,Jackson County,37099-1-1,34,-82.972060,35.192407
37099,Jackson County,37099-1-1,35,-82.959866,35.215168
37099,Jackson County,37099-1-1,36,-82.928640,35.234565
37099,Jackson County,37099-1-1,37,-82.919241,35.271121
37099,Jackson County,37099-1-1,38,-82.920881,35.292037
37099,Jackson County,37099-1-1,39,-82.927321,35.302802
37099,Jackson County,37099-1-1,40,-82.964725,35.315289
37099,Jackson County,37099-1-1,41,-82.964690,35.332920
37099,Jackson County,37099-1-1,42,-82.990358,35.367616
37099,Jackson County,37099-1-1,43,-83.000582,35.374728
37099,Jackson County,37099-1-1,44,-83.027923,35.383143
37099,Jackson County,37099-1-1,45,-83.043724,35.394395
37099,Jackson County,37099-1-1,46,-83.053691,35.424236
37099,Jackson County,37099-1-1,47,-83.078569,35.434039
37099,Jackson County,37099-1-1,48,-83.079540,35.447647
37099,Jackson County,37099-1-1,49,-83.109149,35.464116
37099,Jackson County,37099-1-1,50,-83.122086,35.465465
37099,Jackson County,37099-1-1,51,-83.137700,35.464369
37099,Jackson County,37099-1-1,52,-83.138200,35.490788
37099,Jackson County,37099-1-1,53,-83.161390,35.496494
37099,Jackson County,37099-1-1,54,-83.163476,35.508950
37099,Jackson County,37099-1-1,55,-83.186322,35.514368
37099,Jackson County,37099-1-1,56,-83.216248,35.526005
37099,Jackson County,37099-1-1,57,-83.236073,35.524564
37099,Jackson County,37099-1-1,58,-83.308931,35.479323
37099,Jackson County,37099-1-1,59,-83.318342,35.465262
37099,Jackson County,37099-1-1,60,-83.335629,35.474709
37099,Jackson County,37099-1-1,61,-83.351726,35.468092
37099,Jackson County,37099-1-1,62,-83.359138,35.439447
37099,Jackson County,37099-1-1,63,-83.360984,35.431117
37101,Johnston County,37101-1-1,1,-78.694364,35.530079
37101,Johnston County,37101-1-1,2,-78.708902,35.519458
37101,Johnston County,37101-1-1,3,-78.689661,35.515931
37101,Johnston County,37101-1-1,4,-78.686885,35.501851
37101,Johnston County,37101-1-1,5,-78.660555,35.496245
37101,Johnston County,37101-1-1,6,-78.653433,35.483953
37101,Johnston County,37101-1-1,7,-78.649591,35.471434
37101,Johnston County,37101-1-1,8,-78.614601,35.441952
37101,Johnston County,37101-1-1,9,-78.607183,35.432118
37101,Johnston County,37101-1-1,10,-78.609946,35.427192
37101,Johnston County,37101-1-1,11,-78.595094,35.401948
37101,Johnston County,37101-1-1,12,-78.575401,35.389130
37101,Johnston County,37101-1-1,13,-78.567564,35.367813
37101,Johnston County,37101-1-1,14,-78.562832,35.363960
37101,Johnston County,37101-1-1,15,-78.529851,35.334935
37101,Johnston County,37101-1-1,16,-78.538349,35.316410
37101,Johnston County,37101-1-1,17,-78.526650,35.303025
37101,Johnston County,37101-1-1,18,-78.522225,35.295037
37101,Johnston County,37101-1-1,19,-78.491930,35.263342
37101,Johnston County,37101-1-1,20,-78.450167,35.258625
37101,Johnston County,37101-1-1,21,-78.411792,35.254672
37101,Johnston County,37101-1-1,22,-78.397725,35.262960
37101,Johnston County,37101-1-1,23,-78.357577,35.273948
37101,Johnston County,37101-1-1,24,-78.330025,35.281537
37101,Johnston County,37101-1-1,25,-78.306580,35.287604
37101,Johnston County,37101-1-1,26,-78.289711,35.315077
37101,Johnston County,37101-1-1,27,-78.256751,35.325579
37101,Johnston County,37101-1-1,28,-78.242630,35.319799
37101,Johnston County,37101-1-1,29,-78.215671,35.333457
37101,Johnston County,37101-1-1,30,-78.215478,35.341527
37101,Johnston County,37101-1-1,31,-78.173204,35.347131
37101,Johnston County,37101-1-1,32,-78.158789,35.347488
37101,Johnston County,37101-1-1,33,-78.153243,35.350671
37101,Johnston County,37101-1-1,34,-78.159910,35.356544
37101,Johnston County,37101-1-1,35,-78.162443,35.367227
37101,Johnston County,37101-1-1,36,-78.144202,35.386894
37101,Johnston County,37101-1-1,37,-78.154580,35.411176
37101,Johnston County,37101-1-1,38,-78.154910,35.417810
37101,Johnston County,37101-1-1,39,-78.134877,35.454693
37101,Johnston County,37101-1-1,40,-78.124808,35.473552
37101,Johnston County,37101-1-1,41,-78.105055,35.510437
37101,Johnston County,37101-1-1,42,-78.100275,35.519254
37101,Johnston County,37101-1-1,43,-78.079668,35.557694
37101,Johnston County,37101-1-1,44,-78.064784,35.585263
37101,Johnston County,37101-1-1,45,-78.125587,35.603111
37101,Johnston County,37101-1-1,46,-78.147867,35.660319
37101,Johnston County,37101-1-1,47,-78.152008,35.670934
37101,Johnston County,37101-1-1,48,-78.160312,35.711018
37101,Johnston County,37101-1-1,49,-78.162194,35.713186
37101,Johnston County,37101-1-1,50,-78.167831,35.713305
37101,Johnston County,37101-1-1,51,-78.189570,35.730114
37101,Johnston County,37101-1-1,52,-78.192117,35.730545
37101,Johnston County,37101-1-1,53,-78.215472,35.735837
37101,Johnston County,37101-1-1,54,-78.219769,35.755069
37101,Johnston County,37101-1-1,55,-78.232510,35.751256
37101,Johnston County,37101-1-1,56,-78.248458,35.774790
37101,Johnston County,37101-1-1,57,-78.243876,35.791949
37101,Johnston County,37101-1-1,58,-78.256029,35.817972
37101,Johnston County,37101-1-1,59,-78.255973,35.818120
37101,Johnston County,37101-1-1,60,-78.324246,35.779002
37101,Johnston County,37101-1-1,61,-78.365477,35.756233
37101,Johnston County,37101-1-1,62,-78.421650,35.726043
37101,Johnston County,37101-1-1,63,-78.460036,35.705691
37101,Johnston County,37101-1-1,64,-78.473735,35.701520
37101,Johnston County,37101-1-1,65,-78.507958,35.674719
37101,Johnston County,37101-1-1,66,-78.511454,35.671970
37101,Johnston County,37101-1-1,67,-78.516469,35.668101
37101,Johnston County,37101-1-1,68,-78.518639,35.666422
37101,Johnston County,37101-1-1,69,-78.531166,35.656637
37101,Johnston County,37101-1-1,70,-78.566366,35.629211
37101,Johnston County,37101-1-1,71,-78.566639,35.629002
37101,Johnston County,37101-1-1,72,-78.614334,35.592050
37101,Johnston County,37101-1-1,73,-78.642702,35.570065
37101,Johnston County,37101-1-1,74,-78.694364,35.530079
37103,Jones County,37103-1-1,1,-77.731026,35.008138
37103,Jones County,37103-1-1,2,-77.674805,34.973900
37103,Jones County,37103-1-1,3,-77.638967,34.984460
37103,Jones County,37103-1-1,4,-77.567828,34.977404
37103,Jones County,37103-1-1,5,-77.502792,34.969637
37103,Jones County,37103-1-1,6,-77.502745,34.969623
37103,Jones County,37103-1-1,7,-77.366768,34.908650
37103,Jones County,37103-1-1,8,-77.365167,34.923550
37103,Jones County,37103-1-1,9,-77.345366,34.930471
37103,Jones County,37103-1-1,10,-77.331554,34.939150
37103,Jones County,37103-1-1,11,-77.307466,34.937237
37103,Jones County,37103-1-1,12,-77.267647,34.925790
37103,Jones County,37103-1-1,13,-77.248333,34.900101
37103,Jones County,37103-1-1,14,-77.237357,34.899962
37103,Jones County,37103-1-1,15,-77.234165,34.886331
37103,Jones County,37103-1-1,16,-77.221954,34.886882
37103,Jones County,37103-1-1,17,-77.219466,34.871498
37103,Jones County,37103-1-1,18,-77.200266,34.833284
37103,Jones County,37103-1-1,19,-77.181253,34.836211
37103,Jones County,37103-1-1,20,-77.196257,34.810991
37103,Jones County,37103-1-1,21,-77.175131,34.795534
37103,Jones County,37103-1-1,22,-77.172104,34.780385
37103,Jones County,37103-1-1,23,-77.165986,34.785032
37103,Jones County,37103-1-1,24,-77.167769,34.791000
37103,Jones County,37103-1-1,25,-77.131679,34.798138
37103,Jones County,37103-1-1,26,-77.123181,34.792829
37103,Jones County,37103-1-1,27,-77.090731,34.799316
37103,Jones County,37103-1-1,28,-77.078263,34.811322
37103,Jones County,37103-1-1,29,-77.047249,34.836416
37103,Jones County,37103-1-1,30,-77.108851,34.830780
37103,Jones County,37103-1-1,31,-77.106894,34.893249
37103,Jones County,37103-1-1,32,-77.103101,35.017070
37103,Jones County,37103-1-1,33,-77.098833,35.027096
37103,Jones County,37103-1-1,34,-77.116065,35.074107
37103,Jones County,37103-1-1,35,-77.122787,35.072951
37103,Jones County,37103-1-1,36,-77.148345,35.054675
37103,Jones County,37103-1-1,37,-77.188744,35.066038
37103,Jones County,37103-1-1,38,-77.188040,35.080860
37103,Jones County,37103-1-1,39,-77.209028,35.091470
37103,Jones County,37103-1-1,40,-77.281162,35.126513
37103,Jones County,37103-1-1,41,-77.329244,35.149829
37103,Jones County,37103-1-1,42,-77.451745,35.218717
37103,Jones County,37103-1-1,43,-77.473692,35.228985
37103,Jones County,37103-1-1,44,-77.527182,35.243001
37103,Jones County,37103-1-1,45,-77.507463,35.172814
37103,Jones County,37103-1-1,46,-77.597821,35.075115
37103,Jones County,37103-1-1,47,-77.601282,35.071368
37103,Jones County,37103-1-1,48,-77.731026,35.008138
37105,Lee County,37105-1-1,1,-79.335920,35.497754
37105,Lee County,37105-1-1,2,-79.359898,35.477543
37105,Lee County,37105-1-1,3,-79.326686,35.434896
37105,Lee County,37105-1-1,4,-79.329384,35.423404
37105,Lee County,37105-1-1,5,-79.289561,35.400439
37105,Lee County,37105-1-1,6,-79.280440,35.381491
37105,Lee County,37105-1-1,7,-79.273320,35.352286
37105,Lee County,37105-1-1,8,-79.238984,35.334309
37105,Lee County,37105-1-1,9,-79.221976,35.324337
37105,Lee County,37105-1-1,10,-79.183556,35.307161
37105,Lee County,37105-1-1,11,-79.108798,35.382298
37105,Lee County,37105-1-1,12,-79.088932,35.402235
37105,Lee County,37105-1-1,13,-79.076874,35.414329
37105,Lee County,37105-1-1,14,-79.052729,35.438531
37105,Lee County,37105-1-1,15,-78.969816,35.521498
37105,Lee County,37105-1-1,16,-78.969640,35.521669
37105,Lee County,37105-1-1,17,-78.995638,35.542119
37105,Lee County,37105-1-1,18,-79.024001,35.548377
37105,Lee County,37105-1-1,19,-79.045615,35.568383
37105,Lee County,37105-1-1,20,-79.052490,35.596075
37105,Lee County,37105-1-1,21,-79.094160,35.619683
37105,Lee County,37105-1-1,22,-79.118771,35.628323
37105,Lee County,37105-1-1,23,-79.148496,35.618749
37105,Lee County,37105-1-1,24,-79.157532,35.603984
37105,Lee County,37105-1-1,25,-79.194195,35.578398
37105,Lee County,37105-1-1,26,-79.201864,35.574140
37105,Lee County,37105-1-1,27,-79.199886,35.558558
37105,Lee County,37105-1-1,28,-79.225634,35.551745
37105,Lee County,37105-1-1,29,-79.218740,35.565675
37105,Lee County,37105-1-1,30,-79.244663,35.569116
37105,Lee County,37105-1-1,31,-79.245199,35.552961
37105,Lee County,37105-1-1,32,-79.262705,35.535728
37105,Lee County,37105-1-1,33,-79.275541,35.531779
37105,Lee County,37105-1-1,34,-79.291759,35.543349
37105,Lee County,37105-1-1,35,-79.285175,35.555148
37105,Lee County,37105-1-1,36,-79.322723,35.544526
37105,Lee County,37105-1-1,37,-79.312086,35.530460
37105,Lee County,37105-1-1,38,-79.348357,35.519850
37105,Lee County,37105-1-1,39,-79.350073,35.518002
37105,Lee County,37105-1-1,40,-79.335920,35.497754
37107,Lenoir County,37107-1-1,1,-77.831086,35.230206
37107,Lenoir County,37107-1-1,2,-77.834249,35.177846
37107,Lenoir County,37107-1-1,3,-77.769177,35.145576
37107,Lenoir County,37107-1-1,4,-77.749572,35.108610
37107,Lenoir County,37107-1-1,5,-77.748040,35.071256
37107,Lenoir County,37107-1-1,6,-77.749089,35.055965
37107,Lenoir County,37107-1-1,7,-77.747226,35.051377
37107,Lenoir County,37107-1-1,8,-77.746601,35.036109
37107,Lenoir County,37107-1-1,9,-77.746037,35.022340
37107,Lenoir County,37107-1-1,10,-77.731026,35.008138
37107,Lenoir County,37107-1-1,11,-77.601282,35.071368
37107,Lenoir County,37107-1-1,12,-77.597821,35.075115
37107,Lenoir County,37107-1-1,13,-77.507463,35.172814
37107,Lenoir County,37107-1-1,14,-77.527182,35.243001
37107,Lenoir County,37107-1-1,15,-77.473692,35.228985
37107,Lenoir County,37107-1-1,16,-77.433512,35.249634
37107,Lenoir County,37107-1-1,17,-77.426172,35.262375
37107,Lenoir County,37107-1-1,18,-77.449136,35.301839
37107,Lenoir County,37107-1-1,19,-77.431091,35.313008
37107,Lenoir County,37107-1-1,20,-77.431319,35.329781
37107,Lenoir County,37107-1-1,21,-77.410498,35.331868
37107,Lenoir County,37107-1-1,22,-77.410923,35.337799
37107,Lenoir County,37107-1-1,23,-77.393934,35.342630
37107,Lenoir County,37107-1-1,24,-77.391026,35.339533
37107,Lenoir County,37107-1-1,25,-77.391756,35.345634
37107,Lenoir County,37107-1-1,26,-77.408074,35.353347
37107,Lenoir County,37107-1-1,27,-77.425905,35.349347
37107,Lenoir County,37107-1-1,28,-77.449793,35.381048
37107,Lenoir County,37107-1-1,29,-77.448488,35.392730
37107,Lenoir County,37107-1-1,30,-77.470722,35.409765
37107,Lenoir County,37107-1-1,31,-77.475515,35.426655
37107,Lenoir County,37107-1-1,32,-77.481966,35.414451
37107,Lenoir County,37107-1-1,33,-77.509899,35.421517
37107,Lenoir County,37107-1-1,34,-77.528338,35.414336
37107,Lenoir County,37107-1-1,35,-77.534173,35.398104
37107,Lenoir County,37107-1-1,36,-77.540785,35.395929
37107,Lenoir County,37107-1-1,37,-77.589323,35.373763
37107,Lenoir County,37107-1-1,38,-77.606957,35.379497
37107,Lenoir County,37107-1-1,39,-77.638245,35.354249
37107,Lenoir County,37107-1-1,40,-77.660842,35.352814
37107,Lenoir County,37107-1-1,41,-77.679281,35.347515
37107,Lenoir County,37107-1-1,42,-77.701904,35.376582
37107,Lenoir County,37107-1-1,43,-77.741176,35.371966
37107,Lenoir County,37107-1-1,44,-77.777669,35.367664
37107,Lenoir County,37107-1-1,45,-77.806248,35.368754
37107,Lenoir County,37107-1-1,46,-77.818047,35.357435
37107,Lenoir County,37107-1-1,47,-77.824979,35.330669
37107,Lenoir County,37107-1-1,48,-77.830886,35.233455
37107,Lenoir County,37107-1-1,49,-77.831086,35.230206
37109,Lincoln County,37109-1-1,1,-81.535403,35.568137
37109,Lincoln County,37109-1-1,2,-81.537599,35.564228
37109,Lincoln County,37109-1-1,3,-81.515421,35.558297
37109,Lincoln County,37109-1-1,4,-81.509455,35.536266
37109,Lincoln County,37109-1-1,5,-81.513004,35.523317
37109,Lincoln County,37109-1-1,6,-81.475464,35.460167
37109,Lincoln County,37109-1-1,7,-81.458803,35.423681
37109,Lincoln County,37109-1-1,8,-81.455600,35.419811
37109,Lincoln County,37109-1-1,9,-81.409853,35.418220
37109,Lincoln County,37109-1-1,10,-81.343502,35.415888
37109,Lincoln County,37109-1-1,11,-81.318610,35.414961
37109,Lincoln County,37109-1-1,12,-81.240916,35.411909
37109,Lincoln County,37109-1-1,13,-81.233543,35.410905
37109,Lincoln County,37109-1-1,14,-81.202970,35.410454
37109,Lincoln County,37109-1-1,15,-81.162383,35.409030
37109,Lincoln County,37109-1-1,16,-81.122804,35.407639
37109,Lincoln County,37109-1-1,17,-81.122555,35.407631
37109,Lincoln County,37109-1-1,18,-81.070224,35.405795
37109,Lincoln County,37109-1-1,19,-81.054614,35.405248
37109,Lincoln County,37109-1-1,20,-81.030675,35.404402
37109,Lincoln County,37109-1-1,21,-81.011385,35.403599
37109,Lincoln County,37109-1-1,22,-80.954860,35.400078
37109,Lincoln County,37109-1-1,23,-80.958717,35.411501
37109,Lincoln County,37109-1-1,24,-80.956518,35.427503
37109,Lincoln County,37109-1-1,25,-80.958691,35.432634
37109,Lincoln County,37109-1-1,26,-80.949015,35.448475
37109,Lincoln County,37109-1-1,27,-80.943007,35.458984
37109,Lincoln County,37109-1-1,28,-80.950452,35.473088
37109,Lincoln County,37109-1-1,29,-80.946280,35.485986
37109,Lincoln County,37109-1-1,30,-80.947344,35.488473
37109,Lincoln County,37109-1-1,31,-80.961292,35.497049
37109,Lincoln County,37109-1-1,32,-80.963521,35.505961
37109,Lincoln County,37109-1-1,33,-80.955870,35.532315
37109,Lincoln County,37109-1-1,34,-80.940838,35.531499
37109,Lincoln County,37109-1-1,35,-80.957841,35.543947
37109,Lincoln County,37109-1-1,36,-80.960025,35.547020
37109,Lincoln County,37109-1-1,37,-81.015562,35.548639
37109,Lincoln County,37109-1-1,38,-81.058488,35.550507
37109,Lincoln County,37109-1-1,39,-81.082918,35.551415
37109,Lincoln County,37109-1-1,40,-81.184381,35.555071
37109,Lincoln County,37109-1-1,41,-81.200068,35.555452
37109,Lincoln County,37109-1-1,42,-81.292534,35.559276
37109,Lincoln County,37109-1-1,43,-81.333745,35.561109
37109,Lincoln County,37109-1-1,44,-81.342526,35.561458
