geo_id,county_fips,acs_adult_population,acs_adult_moe90,acs_65plus_population,acs_65plus_moe90,acs_65plus_share_adult_pct,acs_moe_status,acs_period,acs_table
0500000US39025,39025,164459,2114,38826,1186,23.6,reported,2020-2024,B01001
0500000US39027,39027,32482,820,7803,467,24.0,reported,2020-2024,B01001
0500000US39029,39029,80375,1476,22107,920,27.5,reported,2020-2024,B01001
0500000US39031,39031,27996,765,7378,449,26.4,reported,2020-2024,B01001
0500000US39033,39033,32641,801,8862,484,27.1,reported,2020-2024,B01001
0500000US39035,39035,990778,4963,242818,3012,24.5,reported,2020-2024,B01001
0500000US39037,39037,39394,829,10564,538,26.8,reported,2020-2024,B01001
0500000US39039,39039,29717,870,7741,488,26.0,reported,2020-2024,B01001
0500000US39041,39041,170570,2146,34165,1120,20.0,reported,2020-2024,B01001
0500000US39043,39043,60089,1354,17683,785,29.4,reported,2020-2024,B01001
0500000US39045,39045,124477,1679,27165,945,21.8,reported,2020-2024,B01001
0500000US39047,39047,22115,688,5170,385,23.4,reported,2020-2024,B01001
0500000US39049,39049,1022938,5210,173679,2758,17.0,reported,2020-2024,B01001
0500000US39051,39051,32490,779,8209,438,25.3,reported,2020-2024,B01001
0500000US39053,39053,22211,743,5790,435,26.1,reported,2020-2024,B01001
0500000US39055,39055,74296,1380,21289,885,28.7,reported,2020-2024,B01001
0500000US39057,39057,134798,1817,31551,1030,23.4,reported,2020-2024,B01001
0500000US39059,39059,29768,793,7664,466,25.7,reported,2020-2024,B01001
0500000US39061,39061,639895,4331,137755,2429,21.5,reported,2020-2024,B01001
0500000US39063,39063,58563,1259,13960,738,23.8,reported,2020-2024,B01001
0500000US39065,39065,23508,639,4919,329,20.9,reported,2020-2024,B01001
0500000US39067,39067,11305,426,3264,261,28.9,reported,2020-2024,B01001
0500000US39069,39069,21135,601,5492,337,26.0,reported,2020-2024,B01001
0500000US39071,39071,33116,876,8333,519,25.2,reported,2020-2024,B01001
0500000US39073,39073,21838,674,5617,398,25.7,reported,2020-2024,B01001
0500000US39075,39075,30975,766,6429,454,20.8,reported,2020-2024,B01001
0500000US39077,39077,44536,1024,10808,572,24.3,reported,2020-2024,B01001
0500000US39079,39079,24883,791,5857,433,23.5,reported,2020-2024,B01001
0500000US39081,39081,51991,1034,14513,623,27.9,reported,2020-2024,B01001
0500000US39083,39083,48756,1187,12126,620,24.9,reported,2020-2024,B01001
0500000US39085,39085,187416,2228,50308,1371,26.8,reported,2020-2024,B01001
0500000US39087,39087,44553,1026,10854,604,24.4,reported,2020-2024,B01001
0500000US39089,39089,140332,1876,31778,1017,22.6,reported,2020-2024,B01001
0500000US39091,39091,35613,922,8932,534,25.1,reported,2020-2024,B01001
0500000US39093,39093,248798,,62902,1515,25.3,not available in one or more component cells,2020-2024,B01001
0500000US39095,39095,330509,2667,75209,1555,22.8,reported,2020-2024,B01001
0500000US39097,39097,35563,897,7324,452,20.6,reported,2020-2024,B01001
0500000US39099,39099,180571,2117,50896,1357,28.2,reported,2020-2024,B01001
0500000US39101,39101,51156,1125,12140,636,23.7,reported,2020-2024,B01001
0500000US39103,39103,144444,1782,36355,1064,25.2,reported,2020-2024,B01001
0500000US39105,39105,17387,600,4639,325,26.7,reported,2020-2024,B01001
0500000US39107,39107,31674,866,8142,511,25.7,reported,2020-2024,B01001
0500000US39109,39109,85053,1546,21382,864,25.1,reported,2020-2024,B01001
0500000US39111,39111,10538,418,3138,273,29.8,reported,2020-2024,B01001
0500000US39113,39113,417262,3383,99611,1932,23.9,reported,2020-2024,B01001
0500000US39115,39115,10800,438,3074,262,28.5,reported,2020-2024,B01001
0500000US39117,39117,27712,832,6840,502,24.7,reported,2020-2024,B01001
0500000US39119,39119,66822,1295,16071,737,24.1,reported,2020-2024,B01001
0500000US39121,39121,11570,,4243,493,36.7,not available in one or more component cells,2020-2024,B01001
0500000US39123,39123,32979,868,11070,543,33.6,reported,2020-2024,B01001
0500000US39125,39125,14354,455,3625,263,25.3,reported,2020-2024,B01001
0500000US39127,39127,27208,741,6517,414,24.0,reported,2020-2024,B01001
0500000US39129,39129,47161,1120,9860,511,20.9,reported,2020-2024,B01001
0500000US39131,39131,20700,749,5155,456,24.9,reported,2020-2024,B01001
0500000US39133,39133,132490,2183,29702,1131,22.4,reported,2020-2024,B01001
0500000US39135,39135,31722,732,8298,431,26.2,reported,2020-2024,B01001
0500000US39137,39137,25561,613,6492,352,25.4,reported,2020-2024,B01001
0500000US39139,39139,97873,1711,25199,957,25.7,reported,2020-2024,B01001
0500000US39141,39141,60394,1265,13697,722,22.7,reported,2020-2024,B01001
0500000US39143,39143,46100,1059,11904,590,25.8,reported,2020-2024,B01001
0500000US39145,39145,56892,1187,13671,702,24.0,reported,2020-2024,B01001
0500000US39147,39147,43042,921,10538,528,24.5,reported,2020-2024,B01001
0500000US39149,39149,36205,913,8689,499,24.0,reported,2020-2024,B01001
0500000US39151,39151,293188,2524,76627,1616,26.1,reported,2020-2024,B01001
0500000US39153,39153,426570,3241,104607,1957,24.5,reported,2020-2024,B01001
0500000US39155,39155,159566,2072,44931,1329,28.2,reported,2020-2024,B01001
0500000US39157,39157,70931,1278,18645,702,26.3,reported,2020-2024,B01001
0500000US39159,39159,51076,1101,8889,577,17.4,reported,2020-2024,B01001
0500000US39161,39161,22195,606,5760,358,26.0,reported,2020-2024,B01001
0500000US39163,39163,10005,494,2477,295,24.8,reported,2020-2024,B01001
0500000US39165,39165,190537,2417,39428,1305,20.7,reported,2020-2024,B01001
0500000US39167,39167,47272,1003,13114,590,27.7,reported,2020-2024,B01001
0500000US39169,39169,88652,1377,22186,802,25.0,reported,2020-2024,B01001
0500000US39171,39171,28635,725,7368,448,25.7,reported,2020-2024,B01001
0500000US39173,39173,105345,1698,22040,802,20.9,reported,2020-2024,B01001
0500000US39175,39175,16754,522,4493,303,26.8,reported,2020-2024,B01001
0500000US40001,40001,14458,403,3090,213,21.4,reported,2020-2024,B01001
0500000US40003,40003,4651,214,1169,118,25.1,reported,2020-2024,B01001
0500000US40005,40005,11318,338,2714,187,24.0,reported,2020-2024,B01001
0500000US40007,40007,3791,237,1007,123,26.6,reported,2020-2024,B01001
0500000US40009,40009,17023,778,3348,335,19.7,reported,2020-2024,B01001
0500000US40011,40011,6462,273,1684,154,26.1,reported,2020-2024,B01001
0500000US40013,40013,36840,791,8348,526,22.7,reported,2020-2024,B01001
0500000US40015,40015,20364,448,4161,202,20.4,reported,2020-2024,B01001
0500000US40017,40017,125641,1778,23080,1096,18.4,reported,2020-2024,B01001
0500000US40019,40019,36434,705,8300,448,22.8,reported,2020-2024,B01001
0500000US40021,40021,37783,812,8527,471,22.6,reported,2020-2024,B01001
0500000US40023,40023,10795,349,2992,233,27.7,reported,2020-2024,B01001
0500000US40025,40025,1762,238,604,113,34.3,reported,2020-2024,B01001
0500000US40027,40027,238772,,44737,1693,18.7,not available in one or more component cells,2020-2024,B01001
0500000US40029,40029,4036,150,1102,93,27.3,reported,2020-2024,B01001
0500000US40031,40031,92796,1299,16812,757,18.1,reported,2020-2024,B01001
0500000US40033,40033,4232,208,1096,104,25.9,reported,2020-2024,B01001
0500000US40035,40035,11049,368,2721,210,24.6,reported,2020-2024,B01001
0500000US40037,40037,55871,834,13489,571,24.1,reported,2020-2024,B01001
0500000US40039,40039,21209,785,4114,362,19.4,reported,2020-2024,B01001
0500000US40041,40041,33109,685,10601,487,32.0,reported,2020-2024,B01001
0500000US40043,40043,3168,123,853,72,26.9,reported,2020-2024,B01001
0500000US40045,40045,2869,153,856,100,29.8,reported,2020-2024,B01001
0500000US40047,40047,46041,1164,10406,687,22.6,reported,2020-2024,B01001
0500000US40049,40049,19373,455,4670,297,24.1,reported,2020-2024,B01001
0500000US40051,40051,43462,771,9605,469,22.1,reported,2020-2024,B01001
0500000US40053,40053,3152,172,939,106,29.8,reported,2020-2024,B01001
0500000US40055,40055,4395,298,937,127,21.3,reported,2020-2024,B01001
0500000US40057,40057,1819,161,516,67,28.4,reported,2020-2024,B01001
0500000US40059,40059,2440,226,641,124,26.3,reported,2020-2024,B01001
0500000US40061,40061,8933,245,2351,156,26.3,reported,2020-2024,B01001
0500000US40063,40063,10517,356,2534,218,24.1,reported,2020-2024,B01001
0500000US40065,40065,18528,584,3854,298,20.8,reported,2020-2024,B01001
0500000US40067,40067,4033,148,1126,91,27.9,reported,2020-2024,B01001
0500000US40069,40069,7874,280,1921,147,24.4,reported,2020-2024,B01001
0500000US40071,40071,32803,713,8448,449,25.8,reported,2020-2024,B01001
0500000US40073,40073,11310,455,2649,262,23.4,reported,2020-2024,B01001
0500000US40075,40075,6362,274,1704,156,26.8,reported,2020-2024,B01001
0500000US40077,40077,7430,249,2105,155,28.3,reported,2020-2024,B01001
0500000US40079,40079,37100,644,8798,409,23.7,reported,2020-2024,B01001
0500000US40081,40081,26191,554,6633,351,25.3,reported,2020-2024,B01001
0500000US40083,40083,40517,1062,9087,616,22.4,reported,2020-2024,B01001
0500000US40085,40085,7787,266,1858,160,23.9,reported,2020-2024,B01001
0500000US40087,40087,33916,813,7054,461,20.8,reported,2020-2024,B01001
0500000US40089,40089,22722,489,5509,305,24.2,reported,2020-2024,B01001
0500000US40091,40091,15531,468,4950,290,31.9,reported,2020-2024,B01001
0500000US40093,40093,5695,254,1623,139,28.5,reported,2020-2024,B01001
0500000US40095,40095,12118,454,3556,287,29.3,reported,2020-2024,B01001
0500000US40097,40097,30433,659,7524,461,24.7,reported,2020-2024,B01001
0500000US40099,40099,10630,442,2840,266,26.7,reported,2020-2024,B01001
0500000US40101,40101,50249,871,11446,493,22.8,reported,2020-2024,B01001
0500000US40103,40103,8431,354,2360,238,28.0,reported,2020-2024,B01001
0500000US40105,40105,7264,253,1881,159,25.9,reported,2020-2024,B01001
0500000US40107,40107,8737,295,2054,146,23.5,reported,2020-2024,B01001
0500000US40109,40109,601885,3925,116513,2507,19.4,reported,2020-2024,B01001
0500000US40111,40111,28204,597,6818,356,24.2,reported,2020-2024,B01001
0500000US40113,40113,36380,721,9834,443,27.0,reported,2020-2024,B01001
0500000US40115,40115,22681,332,5500,219,24.2,reported,2020-2024,B01001
0500000US40117,40117,12130,342,3174,220,26.2,reported,2020-2024,B01001
0500000US40119,40119,67678,1568,10913,621,16.1,reported,2020-2024,B01001
0500000US40121,40121,33672,654,8775,420,26.1,reported,2020-2024,B01001
0500000US40123,40123,28685,613,6504,382,22.7,reported,2020-2024,B01001
0500000US40125,40125,56484,866,12239,505,21.7,reported,2020-2024,B01001
0500000US40127,40127,8476,278,2448,193,28.9,reported,2020-2024,B01001
0500000US40129,40129,2544,123,751,81,29.5,reported,2020-2024,B01001
0500000US40131,40131,75723,966,17000,616,22.5,reported,2020-2024,B01001
0500000US40133,40133,17780,384,4325,235,24.3,reported,2020-2024,B01001
0500000US40135,40135,30324,587,7429,364,24.5,reported,2020-2024,B01001
0500000US40137,40137,33639,733,9042,484,26.9,reported,2020-2024,B01001
0500000US40139,40139,14791,701,2533,264,17.1,reported,2020-2024,B01001
0500000US40141,40141,5265,251,1401,131,26.6,reported,2020-2024,B01001
0500000US40143,40143,510235,2722,102966,1740,20.2,reported,2020-2024,B01001
0500000US40145,40145,66149,967,14797,610,22.4,reported,2020-2024,B01001
0500000US40147,40147,40506,877,10803,610,26.7,reported,2020-2024,B01001
0500000US40149,40149,8201,334,2132,242,26.0,reported,2020-2024,B01001
0500000US40151,40151,6806,430,1501,203,22.1,reported,2020-2024,B01001
0500000US40153,40153,15289,683,3364,310,22.0,reported,2020-2024,B01001
0500000US41001,41001,13512,574,4732,372,35.0,reported,2020-2024,B01001
0500000US41003,41003,81153,1420,17318,715,21.3,reported,2020-2024,B01001
0500000US41005,41005,335725,3190,84323,1954,25.1,reported,2020-2024,B01001
0500000US41007,41007,33974,1014,10371,544,30.5,reported,2020-2024,B01001
0500000US41009,41009,42626,1111,10754,653,25.2,reported,2020-2024,B01001
0500000US41011,41011,53436,1285,18230,854,34.1,reported,2020-2024,B01001
0500000US41013,41013,21156,859,6638,495,31.4,reported,2020-2024,B01001
0500000US41015,41015,20091,905,8570,623,42.7,reported,2020-2024,B01001
0500000US41017,41017,167265,2362,43870,1431,26.2,reported,2020-2024,B01001
0500000US41019,41019,90683,1519,29694,976,32.7,reported,2020-2024,B01001
0500000US41021,41021,1596,179,639,115,40.0,reported,2020-2024,B01001
0500000US41023,41023,5966,294,2331,218,39.1,reported,2020-2024,B01001
0500000US41025,41025,6110,383,1978,219,32.4,reported,2020-2024,B01001
0500000US41027,41027,18693,752,4322,375,23.1,reported,2020-2024,B01001
0500000US41029,41029,177453,2380,52340,1536,29.5,reported,2020-2024,B01001
0500000US41031,41031,19484,607,5016,337,25.7,reported,2020-2024,B01001
0500000US41033,41033,71209,1499,23999,974,33.7,reported,2020-2024,B01001
0500000US41035,41035,55031,1206,15695,700,28.5,reported,2020-2024,B01001
0500000US41037,41037,6786,405,2086,248,30.7,reported,2020-2024,B01001
0500000US41039,41039,317123,3054,80093,1700,25.3,reported,2020-2024,B01001
0500000US41041,41041,43061,1055,16227,749,37.7,reported,2020-2024,B01001
0500000US41043,41043,101982,1667,25495,941,25.0,reported,2020-2024,B01001
0500000US41045,41045,23863,642,5472,344,22.9,reported,2020-2024,B01001
0500000US41047,41047,267048,2842,58378,1583,21.9,reported,2020-2024,B01001
0500000US41049,41049,8960,489,2035,255,22.7,reported,2020-2024,B01001
0500000US41051,41051,660342,,118224,2341,17.9,not available in one or more component cells,2020-2024,B01001
0500000US41053,41053,70277,1435,17062,784,24.3,reported,2020-2024,B01001
0500000US41055,41055,1548,144,411,59,26.6,reported,2020-2024,B01001
0500000US41057,41057,22516,771,7693,486,34.2,reported,2020-2024,B01001
0500000US41059,41059,60289,1214,13092,717,21.7,reported,2020-2024,B01001
0500000US41061,41061,20553,620,5584,332,27.2,reported,2020-2024,B01001
0500000US41063,41063,6036,305,2219,212,36.8,reported,2020-2024,B01001
0500000US41065,41065,20870,718,5685,391,27.2,reported,2020-2024,B01001
0500000US41067,41067,473722,,89208,1971,18.8,not available in one or more component cells,2020-2024,B01001
0500000US41069,41069,1310,141,578,89,44.1,reported,2020-2024,B01001
0500000US41071,41071,85822,1512,20490,880,23.9,reported,2020-2024,B01001
0500000US42001,42001,85477,1282,23130,796,27.1,reported,2020-2024,B01001
0500000US42003,42003,1007949,4658,249886,2765,24.8,reported,2020-2024,B01001
0500000US42005,42005,52395,842,15521,555,29.6,reported,2020-2024,B01001
0500000US42007,42007,134098,1724,37625,1057,28.1,reported,2020-2024,B01001
0500000US42009,42009,38279,711,11391,458,29.8,reported,2020-2024,B01001
0500000US42011,42011,337875,2880,78100,1685,23.1,reported,2020-2024,B01001
0500000US42013,42013,96861,1394,26068,836,26.9,reported,2020-2024,B01001
0500000US42015,42015,46610,760,13413,481,28.8,reported,2020-2024,B01001
0500000US42017,42017,518471,3770,132986,2318,25.6,reported,2020-2024,B01001
0500000US42019,42019,159274,1867,40695,1100,25.6,reported,2020-2024,B01001
0500000US42021,42021,106277,1368,31490,890,29.6,reported,2020-2024,B01001
0500000US42023,42023,3679,214,1304,121,35.4,reported,2020-2024,B01001
0500000US42025,42025,53007,1169,14795,694,27.9,reported,2020-2024,B01001
0500000US42027,42027,135341,,25272,880,18.7,not available in one or more component cells,2020-2024,B01001
0500000US42029,42029,427396,2935,97116,1741,22.7,reported,2020-2024,B01001
0500000US42031,42031,30121,560,7658,284,25.4,reported,2020-2024,B01001
0500000US42033,42033,64298,1068,17132,639,26.6,reported,2020-2024,B01001
0500000US42035,42035,30178,689,7565,370,25.1,reported,2020-2024,B01001
0500000US42037,42037,53879,1082,13294,512,24.7,reported,2020-2024,B01001
0500000US42039,42039,65712,964,18783,564,28.6,reported,2020-2024,B01001
0500000US42041,42041,213397,2387,50986,1415,23.9,reported,2020-2024,B01001
0500000US42043,42043,224875,2562,52221,1523,23.2,reported,2020-2024,B01001
0500000US42045,42045,451639,,100966,1976,22.4,not available in one or more component cells,2020-2024,B01001
0500000US42047,42047,24721,684,7366,423,29.8,reported,2020-2024,B01001
0500000US42049,42049,213363,2129,53079,1318,24.9,reported,2020-2024,B01001
0500000US42051,42051,101776,1505,28557,960,28.1,reported,2020-2024,B01001
0500000US42053,42053,6467,273,1676,108,25.9,reported,2020-2024,B01001
0500000US42055,42055,122823,1912,31775,1059,25.9,reported,2020-2024,B01001
0500000US42057,42057,11666,257,3315,174,28.4,reported,2020-2024,B01001
0500000US42059,42059,28244,660,7193,395,25.5,reported,2020-2024,B01001
0500000US42061,42061,35911,614,9659,355,26.9,reported,2020-2024,B01001
0500000US42063,42063,68096,1228,17076,605,25.1,reported,2020-2024,B01001
0500000US42065,42065,34499,529,9757,344,28.3,reported,2020-2024,B01001
0500000US42067,42067,18218,447,4956,275,27.2,reported,2020-2024,B01001
0500000US42069,42069,171933,2011,44410,1188,25.8,reported,2020-2024,B01001
0500000US42071,42071,428981,3279,109434,1995,25.5,reported,2020-2024,B01001
0500000US42073,42073,68024,1135,19902,732,29.3,reported,2020-2024,B01001
0500000US42075,42075,111694,1732,29525,1012,26.4,reported,2020-2024,B01001
0500000US42077,42077,294294,2928,67008,1543,22.8,reported,2020-2024,B01001
0500000US42079,42079,261218,2327,65922,1454,25.2,reported,2020-2024,B01001
0500000US42081,42081,90193,1322,23375,748,25.9,reported,2020-2024,B01001
0500000US42083,42083,32180,654,8390,401,26.1,reported,2020-2024,B01001
0500000US42085,42085,88565,1339,25271,810,28.5,reported,2020-2024,B01001
0500000US42087,42087,35613,853,10130,518,28.4,reported,2020-2024,B01001
0500000US42089,42089,135474,2055,32781,1262,24.2,reported,2020-2024,B01001
0500000US42091,42091,682880,3946,163106,2262,23.9,reported,2020-2024,B01001
0500000US42093,42093,14461,493,3941,300,27.3,reported,2020-2024,B01001
0500000US42095,42095,257569,2530,64743,1532,25.1,reported,2020-2024,B01001
0500000US42097,42097,72741,1178,20204,710,27.8,reported,2020-2024,B01001
0500000US42099,42099,36540,689,9476,428,25.9,reported,2020-2024,B01001
0500000US42101,42101,1244907,6529,232118,3681,18.6,reported,2020-2024,B01001
0500000US42103,42103,50188,1188,14732,731,29.4,reported,2020-2024,B01001
0500000US42105,42105,12951,267,4196,171,32.4,reported,2020-2024,B01001
0500000US42107,42107,115001,1460,30226,915,26.3,reported,2020-2024,B01001
0500000US42109,42109,31554,675,8160,433,25.9,reported,2020-2024,B01001
0500000US42111,42111,59572,972,17404,585,29.2,reported,2020-2024,B01001
0500000US42113,42113,5273,227,1852,114,35.1,reported,2020-2024,B01001
0500000US42115,42115,31025,507,9623,331,31.0,reported,2020-2024,B01001
0500000US42117,42117,32907,589,9615,390,29.2,reported,2020-2024,B01001
0500000US42119,42119,35086,834,8439,527,24.1,reported,2020-2024,B01001
0500000US42121,42121,40332,721,12346,477,30.6,reported,2020-2024,B01001
0500000US42123,42123,30473,589,9384,340,30.8,reported,2020-2024,B01001
