shift_id,date,shift_name,week_index,arrivals,completed_encounters,left_before_seen,left_before_seen_percent,return_within_72h,return_within_72h_percent,valid_event_sequences,valid_event_sequence_percent,clinician_time_available,median_arrival_to_triage_minutes,median_arrival_to_clinician_minutes,median_arrival_to_departure_minutes,clinician_staff_hours,total_staff_hours,overtime_hours,absence_hours,clinician_staff_hours_per_arrival,completed_encounters_per_clinician_hour,mean_queue_end,max_queue_end,median_queue_end,queue_clinician_hours,holiday_flag,synthetic_special_event_flag,synthetic_flag
20240929-night,2024-09-29,night,39,19,18,1,5.2632,0,0.0,19,100.0,18,11.0,77.0,300.0,24.0,80.0,0.0,8.0,1.2632,0.75,4.1875,8,4.0,24.0,0,0,1
20240929-day,2024-09-29,day,39,39,35,4,10.2564,0,0.0,39,100.0,35,10.0,77.0,287.0,58.0,162.0,2.0,0.0,1.4872,0.6034,5.75,8,6.0,56.0,0,0,1
20240929-evening,2024-09-29,evening,39,30,27,3,10.0,0,0.0,30,100.0,27,11.0,97.0,330.0,40.0,132.0,4.0,0.0,1.3333,0.675,5.8125,7,6.0,40.0,0,0,1
20240930-night,2024-09-30,night,40,34,30,4,11.7647,0,0.0,34,100.0,30,15.0,117.0,302.0,24.0,80.0,0.0,0.0,0.7059,1.25,7.75,9,8.0,24.0,0,0,1
20240930-day,2024-09-30,day,40,57,51,6,10.5263,0,0.0,57,100.0,51,12.0,92.0,292.0,56.0,160.0,0.0,0.0,0.9825,0.9107,11.1875,13,11.0,56.0,0,0,1
20240930-evening,2024-09-30,evening,40,46,45,1,2.1739,0,0.0,46,100.0,45,14.0,118.0,326.0,42.0,130.0,2.0,0.0,0.913,1.0714,11.0,13,11.0,40.0,0,0,1
20241001-night,2024-10-01,night,40,29,28,1,3.4483,0,0.0,29,100.0,28,14.0,100.5,304.0,24.0,80.0,0.0,0.0,0.8276,1.1667,6.6875,11,6.0,24.0,0,0,1
20241001-day,2024-10-01,day,40,49,47,2,4.0816,0,0.0,49,100.0,47,12.0,83.0,298.0,56.0,160.0,0.0,0.0,1.1429,0.8393,8.5,10,9.0,56.0,0,0,1
20241001-evening,2024-10-01,evening,40,34,29,5,14.7059,0,0.0,34,100.0,29,11.0,105.0,298.5,40.0,128.0,0.0,0.0,1.1765,0.725,7.3125,9,7.0,40.0,0,0,1
20241002-night,2024-10-02,night,40,24,23,1,4.1667,0,0.0,24,100.0,23,12.0,90.0,285.5,26.0,82.0,2.0,0.0,1.0833,0.8846,4.5,7,4.0,24.0,0,0,1
20241002-day,2024-10-02,day,40,50,48,2,4.0,0,0.0,50,100.0,48,12.0,88.5,295.0,56.0,160.0,0.0,0.0,1.12,0.8571,9.0625,10,9.0,56.0,0,0,1
20241002-evening,2024-10-02,evening,40,41,36,5,12.1951,0,0.0,41,100.0,36,12.0,108.0,315.0,40.0,128.0,0.0,0.0,0.9756,0.9,9.1875,11,9.0,40.0,0,0,1
20241003-night,2024-10-03,night,40,24,21,3,12.5,0,0.0,24,100.0,21,12.0,90.0,273.5,24.0,84.0,4.0,0.0,1.0,0.875,5.0,8,5.0,24.0,0,0,1
20241003-day,2024-10-03,day,40,47,42,5,10.6383,0,0.0,47,100.0,42,11.0,92.0,286.0,56.0,152.0,0.0,8.0,1.1915,0.75,8.1875,10,8.0,56.0,0,0,1
20241003-evening,2024-10-03,evening,40,42,39,3,7.1429,0,0.0,42,100.0,39,12.5,116.0,301.0,40.0,128.0,0.0,0.0,0.9524,0.975,10.0,13,10.0,40.0,0,0,1
20241004-night,2024-10-04,night,40,35,29,6,17.1429,0,0.0,35,100.0,29,16.0,121.0,323.0,24.0,72.0,0.0,8.0,0.6857,1.2083,8.6875,10,9.0,24.0,0,0,1
20241004-day,2024-10-04,day,40,65,60,5,7.6923,0,0.0,65,100.0,60,13.0,97.0,312.0,56.0,160.0,0.0,0.0,0.8615,1.0714,12.8125,15,13.0,56.0,0,0,1
20241004-evening,2024-10-04,evening,40,43,42,1,2.3256,0,0.0,43,100.0,42,13.0,117.0,317.0,40.0,128.0,0.0,0.0,0.9302,1.05,10.875,15,11.0,40.0,0,0,1
20241005-night,2024-10-05,night,40,31,28,3,9.6774,0,0.0,31,100.0,28,14.0,113.5,315.0,24.0,80.0,0.0,0.0,0.7742,1.1667,7.1875,9,7.0,24.0,0,0,1
20241005-day,2024-10-05,day,40,51,47,4,7.8431,0,0.0,51,100.0,47,12.0,91.0,293.0,56.0,152.0,0.0,8.0,1.098,0.8393,9.6875,11,10.0,56.0,0,0,1
20241005-evening,2024-10-05,evening,40,53,46,7,13.2075,0,0.0,53,100.0,46,15.0,130.0,317.0,42.0,130.0,2.0,0.0,0.7925,1.0952,12.875,15,13.0,40.0,0,0,1
20241006-night,2024-10-06,night,40,27,25,2,7.4074,0,0.0,27,100.0,25,13.0,100.0,315.0,24.0,80.0,0.0,0.0,0.8889,1.0417,6.4375,12,6.0,24.0,0,0,1
20241006-day,2024-10-06,day,40,49,47,2,4.0816,0,0.0,49,100.0,47,12.0,88.0,306.0,56.0,152.0,0.0,8.0,1.1429,0.8393,8.6875,10,9.0,56.0,0,0,1
20241006-evening,2024-10-06,evening,40,27,24,3,11.1111,0,0.0,27,100.0,24,10.0,101.5,309.0,40.0,132.0,4.0,0.0,1.4815,0.6,5.75,8,6.0,40.0,0,0,1
20241007-night,2024-10-07,night,41,30,25,5,16.6667,0,0.0,30,100.0,25,14.0,106.0,312.0,24.0,80.0,0.0,0.0,0.8,1.0417,6.375,10,6.0,24.0,0,0,1
20241007-day,2024-10-07,day,41,43,39,4,9.3023,0,0.0,43,100.0,39,11.0,85.0,276.0,56.0,160.0,0.0,0.0,1.3023,0.6964,7.5,9,7.0,56.0,0,0,1
20241007-evening,2024-10-07,evening,41,44,42,2,4.5455,0,0.0,44,100.0,42,13.0,117.0,332.0,42.0,130.0,2.0,0.0,0.9545,1.0,9.875,12,10.0,40.0,0,0,1
20241008-night,2024-10-08,night,41,23,23,0,0.0,0,0.0,23,100.0,23,13.0,97.0,305.0,24.0,72.0,0.0,8.0,1.0435,0.9583,5.625,10,5.0,24.0,0,0,1
20241008-day,2024-10-08,day,41,42,39,3,7.1429,0,0.0,42,100.0,39,11.0,86.0,288.5,56.0,152.0,0.0,8.0,1.3333,0.6964,7.0,9,7.0,56.0,0,0,1
20241008-evening,2024-10-08,evening,41,35,31,4,11.4286,0,0.0,35,100.0,31,12.0,118.0,302.0,40.0,128.0,0.0,0.0,1.1429,0.775,7.4375,9,8.0,40.0,0,0,1
20241009-night,2024-10-09,night,41,23,23,0,0.0,0,0.0,23,100.0,23,12.0,92.0,326.0,24.0,72.0,0.0,8.0,1.0435,0.9583,4.4375,8,4.0,24.0,0,0,1
20241009-day,2024-10-09,day,41,39,36,3,7.6923,0,0.0,39,100.0,36,10.0,84.5,271.0,56.0,160.0,0.0,0.0,1.4359,0.6429,6.875,9,7.0,56.0,0,0,1
20241009-evening,2024-10-09,evening,41,49,44,5,10.2041,0,0.0,49,100.0,44,14.0,120.5,338.0,40.0,128.0,0.0,0.0,0.8163,1.1,11.0,14,11.0,40.0,0,0,1
20241010-night,2024-10-10,night,41,20,18,2,10.0,0,0.0,20,100.0,18,11.0,87.0,307.5,24.0,80.0,0.0,0.0,1.2,0.75,4.5,10,4.0,24.0,0,0,1
20241010-day,2024-10-10,day,41,54,52,2,3.7037,0,0.0,54,100.0,52,12.5,89.5,291.5,56.0,164.0,4.0,0.0,1.037,0.9286,9.75,11,10.0,56.0,0,0,1
20241010-evening,2024-10-10,evening,41,41,34,7,17.0732,0,0.0,41,100.0,34,13.0,110.5,317.0,40.0,128.0,0.0,0.0,0.9756,0.85,9.125,10,9.0,40.0,0,0,1
20241011-night,2024-10-11,night,41,30,29,1,3.3333,0,0.0,30,100.0,29,14.0,101.0,318.5,24.0,80.0,0.0,0.0,0.8,1.2083,6.875,9,6.5,24.0,0,0,1
20241011-day,2024-10-11,day,41,63,57,6,9.5238,0,0.0,63,100.0,57,13.0,97.0,307.0,56.0,160.0,0.0,0.0,0.8889,1.0179,12.6875,14,13.0,56.0,0,0,1
20241011-evening,2024-10-11,evening,41,48,41,7,14.5833,0,0.0,48,100.0,41,14.5,122.0,325.5,40.0,128.0,0.0,0.0,0.8333,1.025,11.375,14,11.0,40.0,0,0,1
20241012-night,2024-10-12,night,41,25,23,2,8.0,0,0.0,25,100.0,23,13.0,99.0,311.0,24.0,72.0,0.0,8.0,0.96,0.9583,6.1875,11,6.0,24.0,0,0,1
20241012-day,2024-10-12,day,41,56,54,2,3.5714,0,0.0,56,100.0,54,12.5,97.0,298.5,56.0,160.0,0.0,0.0,1.0,0.9643,10.5625,13,11.0,56.0,0,0,1
20241012-evening,2024-10-12,evening,41,39,36,3,7.6923,0,0.0,39,100.0,36,13.0,114.5,314.0,40.0,128.0,0.0,0.0,1.0256,0.9,9.5625,11,10.0,40.0,0,0,1
20241013-night,2024-10-13,night,41,29,28,1,3.4483,0,0.0,29,100.0,28,18.0,128.5,341.0,16.0,76.0,4.0,8.0,0.5517,1.75,7.75,10,8.0,16.0,0,0,1
20241013-day,2024-10-13,day,41,37,34,3,8.1081,0,0.0,37,100.0,34,11.0,83.5,280.0,56.0,160.0,0.0,0.0,1.5135,0.6071,6.875,10,6.5,56.0,0,0,1
20241013-evening,2024-10-13,evening,41,30,28,2,6.6667,0,0.0,30,100.0,28,10.5,98.0,305.0,40.0,128.0,0.0,0.0,1.3333,0.7,5.9375,8,6.0,40.0,0,0,1
20241014-night,2024-10-14,night,42,36,32,4,11.1111,0,0.0,36,100.0,32,16.0,118.0,321.5,24.0,84.0,4.0,0.0,0.6667,1.3333,8.4375,10,8.5,24.0,0,0,1
20241014-day,2024-10-14,day,42,47,44,3,6.383,0,0.0,47,100.0,44,12.0,87.5,283.0,58.0,162.0,2.0,0.0,1.234,0.7586,8.5,11,8.0,56.0,0,0,1
20241014-evening,2024-10-14,evening,42,46,38,8,17.3913,0,0.0,46,100.0,38,13.0,121.5,312.0,40.0,128.0,0.0,0.0,0.8696,0.95,10.625,13,11.0,40.0,0,0,1
20241015-night,2024-10-15,night,42,34,30,4,11.7647,0,0.0,34,100.0,30,16.0,113.0,317.5,24.0,80.0,0.0,0.0,0.7059,1.25,8.5,10,8.0,24.0,0,0,1
20241015-day,2024-10-15,day,42,54,51,3,5.5556,0,0.0,54,100.0,51,13.0,89.0,286.5,56.0,160.0,0.0,0.0,1.037,0.9107,10.0,12,10.0,56.0,0,0,1
20241015-evening,2024-10-15,evening,42,46,42,4,8.6957,0,0.0,46,100.0,42,13.5,121.0,328.5,40.0,128.0,0.0,0.0,0.8696,1.05,11.3125,13,12.0,40.0,0,0,1
20241016-night,2024-10-16,night,42,33,31,2,6.0606,0,0.0,33,100.0,31,14.0,107.0,324.0,26.0,74.0,2.0,8.0,0.7879,1.1923,7.875,11,8.0,24.0,0,0,1
20241016-day,2024-10-16,day,42,46,44,2,4.3478,0,0.0,46,100.0,44,12.0,84.5,296.5,56.0,160.0,0.0,0.0,1.2174,0.7857,8.125,9,8.0,56.0,0,0,1
20241016-evening,2024-10-16,evening,42,48,41,7,14.5833,0,0.0,48,100.0,41,14.0,129.0,326.5,40.0,128.0,0.0,0.0,0.8333,1.025,11.8125,14,12.0,40.0,0,0,1
20241017-night,2024-10-17,night,42,22,20,2,9.0909,0,0.0,22,100.0,20,12.0,91.0,312.0,24.0,80.0,0.0,0.0,1.0909,0.8333,4.9375,11,4.0,24.0,0,0,1
20241017-day,2024-10-17,day,42,41,38,3,7.3171,0,0.0,41,100.0,38,11.0,80.5,287.0,56.0,160.0,0.0,0.0,1.3659,0.6786,6.75,8,6.5,56.0,0,0,1
20241017-evening,2024-10-17,evening,42,55,46,9,16.3636,0,0.0,55,100.0,46,15.0,128.0,334.0,40.0,128.0,0.0,0.0,0.7273,1.15,13.0,16,14.0,40.0,0,0,1
20241018-night,2024-10-18,night,42,26,24,2,7.6923,0,0.0,26,100.0,24,13.0,95.5,328.0,24.0,80.0,0.0,0.0,0.9231,1.0,6.625,12,6.0,24.0,0,0,1
20241018-day,2024-10-18,day,42,41,38,3,7.3171,0,0.0,41,100.0,38,11.0,87.5,296.0,50.0,154.0,2.0,8.0,1.2195,0.76,7.1875,9,7.0,48.0,0,0,1
20241018-evening,2024-10-18,evening,42,44,37,7,15.9091,0,0.0,44,100.0,37,13.0,114.0,318.0,42.0,130.0,2.0,0.0,0.9545,0.881,10.25,13,10.0,40.0,0,0,1
20241019-night,2024-10-19,night,42,31,31,0,0.0,0,0.0,31,100.0,31,14.0,111.0,324.0,24.0,80.0,0.0,0.0,0.7742,1.2917,7.1875,9,7.0,24.0,0,0,1
20241019-day,2024-10-19,day,42,58,51,7,12.069,0,0.0,58,100.0,51,12.5,92.0,297.0,56.0,160.0,0.0,0.0,0.9655,0.9107,10.9375,13,11.0,56.0,0,0,1
20241019-evening,2024-10-19,evening,42,53,48,5,9.434,0,0.0,53,100.0,48,15.0,124.5,341.0,40.0,128.0,0.0,0.0,0.7547,1.2,12.875,15,13.0,40.0,0,0,1
20241020-night,2024-10-20,night,42,31,28,3,9.6774,0,0.0,31,100.0,28,14.0,110.0,324.0,24.0,80.0,0.0,0.0,0.7742,1.1667,7.6875,13,7.0,24.0,0,0,1
20241020-day,2024-10-20,day,42,53,48,5,9.434,0,0.0,53,100.0,48,12.0,93.0,286.0,58.0,162.0,2.0,0.0,1.0943,0.8276,10.125,12,10.0,56.0,0,0,1
20241020-evening,2024-10-20,evening,42,25,24,1,4.0,0,0.0,25,100.0,24,10.0,96.5,304.0,40.0,128.0,0.0,0.0,1.6,0.6,5.125,7,5.0,40.0,0,0,1
20241021-night,2024-10-21,night,43,31,29,2,6.4516,0,0.0,31,100.0,29,20.0,139.0,346.0,16.0,72.0,0.0,8.0,0.5161,1.8125,8.0625,10,9.0,16.0,0,0,1
20241021-day,2024-10-21,day,43,65,55,10,15.3846,0,0.0,65,100.0,55,13.0,102.0,300.0,56.0,164.0,4.0,0.0,0.8615,0.9821,13.6875,17,13.5,56.0,0,0,1
20241021-evening,2024-10-21,evening,43,44,36,8,18.1818,0,0.0,44,100.0,36,13.0,115.0,322.0,40.0,128.0,0.0,0.0,0.9091,0.9,10.375,12,10.0,40.0,0,0,1
20241022-night,2024-10-22,night,43,28,25,3,10.7143,0,0.0,28,100.0,25,13.0,107.0,305.0,24.0,80.0,0.0,0.0,0.8571,1.0417,6.375,10,6.0,24.0,0,0,1
20241022-day,2024-10-22,day,43,44,41,3,6.8182,0,0.0,44,100.0,41,11.0,84.0,269.5,56.0,160.0,0.0,0.0,1.2727,0.7321,7.5625,9,8.0,56.0,0,0,1
20241022-evening,2024-10-22,evening,43,38,33,5,13.1579,0,0.0,38,100.0,33,12.0,113.0,291.5,40.0,128.0,0.0,0.0,1.0526,0.825,8.5,10,8.5,40.0,0,0,1
20241023-night,2024-10-23,night,43,31,29,2,6.4516,0,0.0,31,100.0,29,14.0,110.0,298.0,24.0,88.0,8.0,0.0,0.7742,1.2083,6.9375,9,7.0,24.0,0,0,1
20241023-day,2024-10-23,day,43,43,40,3,6.9767,0,0.0,43,100.0,40,11.0,88.0,275.0,56.0,160.0,0.0,0.0,1.3023,0.7143,8.25,10,8.0,56.0,0,0,1
20241023-evening,2024-10-23,evening,43,38,33,5,13.1579,0,0.0,38,100.0,33,12.0,107.0,304.5,40.0,128.0,0.0,0.0,1.0526,0.825,8.0625,10,8.0,40.0,0,0,1
20241024-night,2024-10-24,night,43,32,26,6,18.75,0,0.0,32,100.0,26,15.5,97.5,327.5,24.0,80.0,0.0,0.0,0.75,1.0833,7.125,9,7.0,24.0,0,0,1
20241024-day,2024-10-24,day,43,49,47,2,4.0816,0,0.0,49,100.0,47,12.0,96.0,296.0,56.0,160.0,0.0,0.0,1.1429,0.8393,9.125,11,9.5,56.0,0,0,1
20241024-evening,2024-10-24,evening,43,40,35,5,12.5,0,0.0,40,100.0,35,13.0,111.0,334.0,40.0,132.0,4.0,0.0,1.0,0.875,8.875,11,9.0,40.0,0,0,1
20241025-night,2024-10-25,night,43,25,23,2,8.0,0,0.0,25,100.0,23,13.0,99.0,301.0,24.0,84.0,4.0,0.0,0.96,0.9583,5.4375,8,5.0,24.0,0,0,1
20241025-day,2024-10-25,day,43,59,58,1,1.6949,0,0.0,59,100.0,58,13.0,93.5,305.0,56.0,160.0,0.0,0.0,0.9492,1.0357,11.3125,14,11.5,56.0,0,0,1
20241025-evening,2024-10-25,evening,43,51,44,7,13.7255,0,0.0,51,100.0,44,15.0,129.0,337.0,40.0,128.0,0.0,0.0,0.7843,1.1,12.6875,15,13.0,40.0,0,0,1
20241026-night,2024-10-26,night,43,26,26,0,0.0,0,0.0,26,100.0,26,12.5,100.0,318.5,24.0,80.0,0.0,0.0,0.9231,1.0833,6.25,11,6.0,24.0,0,0,1
20241026-day,2024-10-26,day,43,49,45,4,8.1633,0,0.0,49,100.0,45,12.0,87.0,300.0,56.0,160.0,0.0,0.0,1.1429,0.8036,8.75,10,9.0,56.0,0,0,1
20241026-evening,2024-10-26,evening,43,45,38,7,15.5556,0,0.0,45,100.0,38,13.0,121.0,317.0,40.0,128.0,0.0,0.0,0.8889,0.95,10.375,12,10.5,40.0,0,0,1
20241027-night,2024-10-27,night,43,28,26,2,7.1429,0,0.0,28,100.0,26,14.0,102.0,292.5,24.0,80.0,0.0,0.0,0.8571,1.0833,6.4375,10,6.0,24.0,0,0,1
20241027-day,2024-10-27,day,43,42,42,0,0.0,0,0.0,42,100.0,42,11.0,83.0,294.5,56.0,160.0,0.0,0.0,1.3333,0.75,7.3125,9,7.0,56.0,0,0,1
20241027-evening,2024-10-27,evening,43,30,27,3,10.0,0,0.0,30,100.0,27,11.0,101.0,319.0,40.0,128.0,0.0,0.0,1.3333,0.675,6.4375,8,7.0,40.0,0,0,1
20241028-night,2024-10-28,night,44,36,30,6,16.6667,0,0.0,36,100.0,30,16.5,116.5,312.0,24.0,72.0,0.0,8.0,0.6667,1.25,8.375,11,8.5,24.0,0,0,1
20241028-day,2024-10-28,day,44,63,56,7,11.1111,0,0.0,63,100.0,56,13.0,98.0,291.0,56.0,160.0,0.0,0.0,0.8889,1.0,13.25,15,13.5,56.0,0,0,1
20241028-evening,2024-10-28,evening,44,54,44,10,18.5185,0,0.0,54,100.0,44,15.0,127.5,330.5,40.0,128.0,0.0,0.0,0.7407,1.1,13.125,16,13.5,40.0,0,0,1
20241029-night,2024-10-29,night,44,32,27,5,15.625,0,0.0,32,100.0,27,15.0,110.0,301.0,26.0,82.0,2.0,0.0,0.8125,1.0385,7.9375,13,7.0,24.0,0,0,1
20241029-day,2024-10-29,day,44,57,52,5,8.7719,0,0.0,57,100.0,52,13.0,97.0,316.0,58.0,166.0,6.0,0.0,1.0175,0.8966,11.4375,14,11.5,56.0,0,0,1
20241029-evening,2024-10-29,evening,44,45,42,3,6.6667,0,0.0,45,100.0,42,14.0,119.5,336.0,42.0,130.0,2.0,0.0,0.9333,1.0,10.5,13,10.0,40.0,0,0,1
20241030-night,2024-10-30,night,44,31,26,5,16.129,0,0.0,31,100.0,26,15.0,109.5,309.0,24.0,80.0,0.0,0.0,0.7742,1.0833,7.25,11,6.5,24.0,0,0,1
20241030-day,2024-10-30,day,44,57,50,7,12.2807,0,0.0,57,100.0,50,13.0,93.5,305.0,56.0,160.0,0.0,0.0,0.9825,0.8929,10.625,13,10.5,56.0,0,0,1
20241030-evening,2024-10-30,evening,44,43,38,5,11.6279,0,0.0,43,100.0,38,14.0,119.0,324.0,40.0,128.0,0.0,0.0,0.9302,0.95,10.0,12,10.0,40.0,0,0,1
20241031-night,2024-10-31,night,44,28,26,2,7.1429,0,0.0,28,100.0,26,14.0,106.0,295.0,24.0,80.0,0.0,0.0,0.8571,1.0833,6.8125,10,7.0,24.0,0,0,1
20241031-day,2024-10-31,day,44,44,37,7,15.9091,0,0.0,44,100.0,37,11.5,84.0,292.0,56.0,160.0,0.0,0.0,1.2727,0.6607,7.5,9,8.0,56.0,0,0,1
20241031-evening,2024-10-31,evening,44,46,41,5,10.8696,0,0.0,46,100.0,41,13.0,118.0,318.0,40.0,128.0,0.0,0.0,0.8696,1.025,10.9375,13,11.0,40.0,0,0,1
20241101-night,2024-11-01,night,44,31,29,2,6.4516,0,0.0,31,100.0,29,14.0,106.0,329.0,26.0,82.0,2.0,0.0,0.8387,1.1154,7.125,10,7.0,24.0,0,0,1
20241101-day,2024-11-01,day,44,54,49,5,9.2593,0,0.0,54,100.0,49,13.0,93.0,291.5,56.0,152.0,0.0,8.0,1.037,0.875,10.375,12,10.5,56.0,0,0,1
20241101-evening,2024-11-01,evening,44,36,30,6,16.6667,0,0.0,36,100.0,30,12.0,108.0,303.0,40.0,132.0,4.0,0.0,1.1111,0.75,7.875,9,8.0,40.0,0,0,1
20241102-night,2024-11-02,night,44,30,26,4,13.3333,0,0.0,30,100.0,26,14.0,107.0,326.5,24.0,80.0,0.0,0.0,0.8,1.0833,6.625,7,7.0,24.0,0,0,1
20241102-day,2024-11-02,day,44,41,39,2,4.878,0,0.0,41,100.0,39,11.0,84.0,283.0,58.0,166.0,6.0,0.0,1.4146,0.6724,7.0625,9,7.0,56.0,0,0,1
20241102-evening,2024-11-02,evening,44,44,42,2,4.5455,0,0.0,44,100.0,42,13.5,117.0,327.0,40.0,128.0,0.0,0.0,0.9091,1.05,10.3125,14,11.0,40.0,0,0,1
20241103-night,2024-11-03,night,44,25,23,2,8.0,0,0.0,25,100.0,23,13.0,100.0,311.0,24.0,80.0,0.0,0.0,0.96,0.9583,5.75,10,5.0,24.0,0,0,1
20241103-day,2024-11-03,day,44,48,45,3,6.25,0,0.0,48,100.0,45,11.0,84.0,282.5,56.0,164.0,4.0,0.0,1.1667,0.8036,8.5,10,9.0,56.0,0,0,1
20241103-evening,2024-11-03,evening,44,48,41,7,14.5833,0,0.0,48,100.0,41,14.0,115.0,344.5,40.0,128.0,0.0,0.0,0.8333,1.025,11.1875,13,11.5,40.0,0,0,1
20241104-night,2024-11-04,night,45,42,33,9,21.4286,0,0.0,42,100.0,33,18.0,128.0,340.0,24.0,80.0,0.0,0.0,0.5714,1.375,10.125,12,10.0,24.0,0,0,1
20241104-day,2024-11-04,day,45,62,56,6,9.6774,0,0.0,62,100.0,56,13.0,100.5,307.5,58.0,166.0,6.0,0.0,0.9355,0.9655,12.75,15,12.5,56.0,0,0,1
20241104-evening,2024-11-04,evening,45,52,42,10,19.2308,0,0.0,52,100.0,42,14.5,110.5,305.5,40.0,128.0,0.0,0.0,0.7692,1.05,11.5625,13,12.0,40.0,0,0,1
20241105-night,2024-11-05,night,45,27,27,0,0.0,0,0.0,27,100.0,27,14.0,103.0,341.0,26.0,82.0,2.0,0.0,0.963,1.0385,6.3125,9,6.0,24.0,0,0,1
20241105-day,2024-11-05,day,45,57,53,4,7.0175,0,0.0,57,100.0,53,13.0,96.0,312.0,56.0,160.0,0.0,0.0,0.9825,0.9464,11.25,13,11.5,56.0,0,0,1
20241105-evening,2024-11-05,evening,45,47,39,8,17.0213,0,0.0,47,100.0,39,14.0,112.0,287.0,40.0,112.0,0.0,16.0,0.8511,0.975,10.125,13,10.0,40.0,0,0,1
20241106-night,2024-11-06,night,45,20,18,2,10.0,0,0.0,20,100.0,18,11.0,92.0,329.5,24.0,80.0,0.0,0.0,1.2,0.75,4.4375,9,4.0,24.0,0,0,1
20241106-day,2024-11-06,day,45,45,42,3,6.6667,0,0.0,45,100.0,42,11.0,91.0,287.0,56.0,160.0,0.0,0.0,1.2444,0.75,8.0625,10,8.0,56.0,0,0,1
20241106-evening,2024-11-06,evening,45,46,43,3,6.5217,0,0.0,46,100.0,43,14.0,105.0,312.5,40.0,120.0,0.0,8.0,0.8696,1.075,9.4375,11,9.0,40.0,0,0,1
20241107-night,2024-11-07,night,45,26,23,3,11.5385,0,0.0,26,100.0,23,13.0,99.0,310.0,24.0,80.0,0.0,8.0,0.9231,0.9583,5.625,9,5.5,24.0,0,0,1
20241107-day,2024-11-07,day,45,51,47,4,7.8431,0,0.0,51,100.0,47,11.0,84.0,307.0,56.0,160.0,0.0,0.0,1.098,0.8393,8.625,11,8.5,56.0,0,0,1
20241107-evening,2024-11-07,evening,45,38,36,2,5.2632,0,0.0,38,100.0,36,12.0,87.5,301.0,40.0,128.0,0.0,0.0,1.0526,0.9,7.0,9,7.0,40.0,0,0,1
20241108-night,2024-11-08,night,45,36,28,8,22.2222,0,0.0,36,100.0,28,16.0,118.5,294.0,24.0,80.0,0.0,0.0,0.6667,1.1667,8.0625,10,8.0,24.0,0,0,1
20241108-day,2024-11-08,day,45,60,57,3,5.0,0,0.0,60,100.0,57,13.0,95.0,309.0,56.0,160.0,0.0,0.0,0.9333,1.0179,12.3125,14,12.5,56.0,0,0,1
20241108-evening,2024-11-08,evening,45,45,40,5,11.1111,0,0.0,45,100.0,40,14.0,105.5,300.0,42.0,130.0,2.0,0.0,0.9333,0.9524,9.75,12,10.0,40.0,0,0,1
20241109-night,2024-11-09,night,45,24,23,1,4.1667,0,0.0,24,100.0,23,13.0,104.0,296.0,24.0,80.0,0.0,0.0,1.0,0.9583,5.3125,9,5.0,24.0,0,0,1
20241109-day,2024-11-09,day,45,41,37,4,9.7561,0,0.0,41,100.0,37,11.0,84.0,283.0,56.0,160.0,0.0,0.0,1.3659,0.6607,7.5,9,7.0,56.0,0,0,1
20241109-evening,2024-11-09,evening,45,35,34,1,2.8571,0,0.0,35,100.0,34,13.0,86.5,297.0,40.0,128.0,0.0,0.0,1.1429,0.85,6.1875,8,6.0,40.0,0,0,1
20241110-night,2024-11-10,night,45,38,37,1,2.6316,0,0.0,38,100.0,37,16.5,121.0,350.0,26.0,82.0,2.0,0.0,0.6842,1.4231,9.0,11,9.0,24.0,0,0,1
20241110-day,2024-11-10,day,45,40,40,0,0.0,0,0.0,40,100.0,40,11.0,78.0,282.0,56.0,160.0,0.0,0.0,1.4,0.7143,7.4375,10,7.0,56.0,0,0,1
20241110-evening,2024-11-10,evening,45,34,29,5,14.7059,0,0.0,34,100.0,29,13.0,91.0,296.5,32.0,120.0,0.0,8.0,0.9412,0.9063,6.5625,8,7.0,32.0,0,0,1
20241111-night,2024-11-11,night,46,33,26,7,21.2121,0,0.0,33,100.0,26,15.0,118.0,316.0,24.0,72.0,0.0,8.0,0.7273,1.0833,7.3125,9,7.0,24.0,0,0,1
20241111-day,2024-11-11,day,46,45,42,3,6.6667,0,0.0,45,100.0,42,11.0,88.0,283.0,56.0,160.0,0.0,0.0,1.2444,0.75,8.5625,10,8.0,56.0,0,0,1
20241111-evening,2024-11-11,evening,46,48,43,5,10.4167,0,0.0,48,100.0,43,13.0,104.0,312.5,44.0,124.0,4.0,8.0,0.9167,0.9773,10.0625,12,10.0,40.0,0,0,1
20241112-night,2024-11-12,night,46,33,29,4,12.1212,0,0.0,33,100.0,29,15.0,104.0,339.0,26.0,82.0,2.0,0.0,0.7879,1.1154,7.5625,9,7.5,24.0,0,0,1
20241112-day,2024-11-12,day,46,41,40,1,2.439,0,0.0,41,100.0,40,11.0,86.0,287.0,56.0,160.0,0.0,0.0,1.3659,0.7143,7.75,9,8.0,56.0,0,0,1
20241112-evening,2024-11-12,evening,46,46,41,5,10.8696,0,0.0,46,100.0,41,13.5,98.0,317.5,42.0,130.0,2.0,0.0,0.913,0.9762,9.0,12,9.0,40.0,0,0,1
20241113-night,2024-11-13,night,46,29,25,4,13.7931,0,0.0,29,100.0,25,14.0,101.0,317.0,24.0,84.0,4.0,0.0,0.8276,1.0417,6.25,7,6.0,24.0,0,0,1
