tract_fips,synthetic_event_count,adult_denominator_estimate,adult_denominator_moe90,rate_multiplier,crude_rate_per_100k,crude_rate_low_95,crude_rate_high_95,positive_denominator_age_bands,minimum_age_band_denominator,direct_standardized_rate_per_100k,direct_rate_low_95,direct_rate_high_95,direct_support_state,guided_indirect_required,claim_limit
25017365202,167,3511,326.887,100000,4756.47963543,4100.54363449,5511.31120388,5,436,3993.09463777,3367.78832652,4618.40094901,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017366100,235,3690,361.567,100000,6368.56368564,5625.15072976,7202.7268092,5,344,5974.07432653,5197.45452112,6750.69413194,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017366201,133,2677,312.704,100000,4968.24803885,4207.72427703,5857.82651983,5,210,4480.53440016,3683.69535227,5277.37344805,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017366202,201,4204,399.232,100000,4781.16079924,4176.4385609,5468.4461809,5,542,4148.29034924,3571.24193896,4725.33875952,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017367100,184,3623,363.385,100000,5078.66409053,4410.09842089,5842.38884779,5,429,4097.97534964,3477.07886588,4718.8718334,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017367200,300,4940,510.631,100000,6072.87449393,5440.38642837,6773.62698307,5,406,5699.01968677,5045.21358824,6352.8257853,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368101,230,4644,602.343,100000,4952.62704565,4364.99902797,5614.71871693,5,490,5352.82143419,4661.88931935,6043.75354903,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368102,244,4143,603.455,100000,5889.45208786,5212.6009446,6648.02752902,5,481,5665.78307441,4975.3354277,6356.23072111,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368200,199,3125,337.916,100000,6368,5564.29569865,7278.84333889,5,424,5778.29580376,4986.04652928,6570.54507824,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368300,154,4938,800.053,100000,3118.67152693,2669.11765988,3641.11024645,5,256,3585.25904396,2993.454743,4177.06334493,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368400,349,8337,732.515,100000,4186.15809044,3776.94179971,4637.57443688,5,393,5266.22144119,4647.32093166,5885.12195073,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368500,85,3086,472.686,100000,2754.37459494,2233.06382101,3393.16202707,5,153,3638.9950294,2842.35964673,4435.63041208,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368600,188,4718,590.559,100000,3984.73929631,3463.0126339,4581.33748105,5,209,4995.48784254,4269.13006417,5721.84562091,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368700,101,2023,378.403,100000,4992.5852694,4125.90229679,6029.87273558,5,64,5479.09063165,4366.11630334,6592.06495997,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368800,276,4888,641.069,100000,5646.4811784,5033.55924158,6329.06286095,5,540,6067.20705258,5356.06899853,6778.34510663,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368901,305,5420,938.117,100000,5627.30627306,5044.63567561,6272.83116926,5,802,5293.27647516,4687.77880858,5898.77414174,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017368902,117,2892,398.506,100000,4045.64315353,3386.41168547,4826.79550156,5,157,5147.62939582,4189.53953683,6105.71925482,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017369000,60,3696,391.955,100000,1623.37662338,1263.31472966,2083.89514944,5,35,4503.31169403,2342.29204719,6664.33134087,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25017369100,234,4144,461.471,100000,5646.71814672,4984.14821242,6391.44228459,5,372,5207.84648527,4528.52248992,5887.17048062,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370101,257,5542,679.487,100000,4637.31504872,4114.38451729,5223.08866268,5,437,4775.68055993,4207.37775705,5343.98336281,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370103,119,3059,430.991,100000,3890.16018307,3260.77028591,4635.21329901,5,232,4024.18716141,3294.69801624,4753.67630658,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370104,168,3413,457.722,100000,4922.3556988,4245.893983,5700.17647172,5,262,5505.92432896,4675.20054674,6336.64811117,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370201,154,3709,440.481,100000,4152.06255055,3556.06816741,4842.92926567,5,398,3824.89104326,3234.52480862,4415.2572779,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370202,219,3100,335.833,100000,7064.51612903,6214.66368123,8020.64648789,5,393,6580.55181915,5721.39658814,7439.70705016,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370301,156,3647,532.062,100000,4277.48834659,3667.46079091,4983.73544379,5,361,4449.81683539,3766.76312155,5132.87054923,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370302,86,1552,279.101,100000,5541.2371134,4508.90548353,6793.11104416,5,134,5383.45412545,4123.20694694,6643.70130395,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370401,215,3384,534.078,100000,6353.42789598,5580.06322884,7225.7738829,5,252,6658.07440713,5782.50254529,7533.64626898,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017370402,71,1269,220.18,100000,5594.95665879,4459.3051697,6998.63861505,5,25,7132.856166,5193.97567307,9071.73665894,review_small_age_denominator,yes,direct rate is a relative teaching index under one common standard age distribution
25017370403,89,1802,293.444,100000,4938.95671476,4030.8538626,6038.77090609,5,98,5861.53234299,4616.51653486,7106.54815111,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373100,197,4155,649.193,100000,4741.2755716,4135.83395051,5430.32678824,5,324,5257.78906513,4537.64166486,5977.93646541,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373200,192,4237,544.818,100000,4531.50814255,3945.34241286,5200.04683563,5,364,4344.07291316,3739.33477029,4948.81105602,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373300,142,2368,312.465,100000,5996.62162162,5109.73659147,7026.04330015,5,320,5548.03258127,4641.20677947,6454.85838307,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373400,128,2859,400.527,100000,4477.08989157,3778.18305604,5298.16513014,5,354,4301.00072542,3562.17729571,5039.82415514,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373500,292,4829,418.609,100000,6046.80057983,5408.83584297,6754.63907814,5,342,5994.36050556,5324.2112022,6664.50980893,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373600,222,5419,453.898,100000,4096.69680753,3600.65710888,4657.77091675,5,232,5747.00365384,4899.13710874,6594.87019893,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373700,173,3008,319.305,100000,5751.32978723,4974.36990871,6641.16376409,5,291,4911.66373887,4180.18181096,5643.14566677,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373800,331,4861,552.829,100000,6809.29849825,6134.71608645,7552.09086207,5,729,6114.63053357,5450.68894106,6778.57212609,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373901,117,2330,343.25,100000,5021.45922747,4206.39228139,5984.5938253,5,249,4111.03911972,3335.81751001,4886.26072942,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017373902,181,3029,420.752,100000,5975.56949488,5185.897243,6876.76622913,5,376,5048.56982318,4264.61049129,5832.52915506,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374000,184,3687,432.755,100000,4990.50718742,4333.30142107,5741.40547083,5,461,4198.87331448,3600.59827633,4797.14835263,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374100,170,4262,586.346,100000,3988.73768184,3441.45960348,4618.88352319,5,235,4186.70408275,3563.33673565,4810.07142984,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374200,182,2994,336.211,100000,6078.8243153,5277.92245396,6992.28809164,5,236,5684.64748898,4861.98676397,6507.30821398,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374300,189,2896,341.298,100000,6526.24309392,5683.03659796,7484.630126,5,319,5558.07998654,4737.23184035,6378.92813272,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374400,264,4287,455.712,100000,6158.15255423,5477.04877518,6917.75685735,5,469,5378.60728001,4701.4488565,6055.76570352,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374500,193,3542,399.807,100000,5448.89892716,4748.51134344,6245.81717767,5,365,5140.41783749,4430.97558974,5849.86008524,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374600,156,4052,442.759,100000,3849.95064166,3299.92983326,4487.39277359,5,282,3937.88461707,3324.75161699,4551.01761716,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374700,161,3502,431.756,100000,4597.37292975,3952.09383586,5342.15014659,5,304,4526.74140817,3840.52012531,5212.96269104,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
25017374800,197,4448,396.033,100000,4428.95683453,3862.64677031,5073.91268493,5,382,4949.86772942,4249.98717295,5649.74828589,complete_for_module02,no,direct rate is a relative teaching index under one common standard age distribution
