condition_id,scenario_id,replication,seed,arrivals,completed,left_before_seen,left_before_seen_percent,median_arrival_to_clinician_minutes,p90_arrival_to_clinician_minutes,median_arrival_to_departure_minutes,clinician_utilization_percent,modeled_overtime_hours,flex_clinician_hours,trigger_count,median_activation_delay_minutes,standard_wait_minutes,language_support_wait_minutes,mobility_support_wait_minutes,language_gap_minutes,mobility_gap_minutes,high_acuity_wait_minutes,low_acuity_wait_minutes,maximum_waiting_queue,fast_track_completed,safety_outcome_status,return_72h_status,conservation_status,synthetic_flag
C01,S00,1,7301501,831,742,89,10.709988,60.000000,166.907322,105.266043,82.418711,8.207356,0.000000,0,0.000000,60.028102,57.995421,58.000000,-2.032681,-2.028102,45.180859,70.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,81,7303581,1022,877,145,14.187867,68.000000,172.160036,113.126494,93.480909,8.577090,25.324507,4,15.000000,68.276312,66.517565,61.000000,-1.758748,-7.276312,47.476766,82.142895,23,45,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,82,7303582,998,851,147,14.729459,64.581773,189.494572,111.292329,94.565477,9.686580,0.000000,0,0.000000,65.104464,63.706078,64.198025,-1.398385,-0.906439,45.317246,75.886296,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,82,7303582,998,872,126,12.625251,62.046929,153.340453,108.397646,91.079120,9.408687,40.000000,5,0.000000,61.876063,63.576583,62.000000,1.700520,0.123937,44.774524,73.854721,18,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,82,7303582,998,939,59,5.911824,88.326821,244.810750,126.832416,98.071878,9.507801,0.000000,21,15.000000,88.564970,88.222079,86.100728,-0.342891,-2.464242,49.709800,95.832243,35,194,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,82,7303582,998,876,122,12.224449,63.724785,156.573288,109.992899,91.994060,10.068081,30.121060,5,15.000000,63.713175,64.186042,63.601312,0.472866,-0.111863,44.791855,77.000000,18,34,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,83,7303583,990,838,152,15.353535,64.000000,192.847372,110.042216,92.278548,10.108404,0.000000,0,0.000000,63.911179,64.000000,69.400421,0.088821,5.489242,48.349726,67.972171,25,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,83,7303583,990,859,131,13.232323,61.000000,153.305918,105.703688,88.881813,9.243145,40.000000,5,0.000000,61.000000,61.640046,62.617279,0.640046,1.617279,47.405500,68.944342,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,83,7303583,990,943,47,4.747475,82.927698,308.986578,120.789532,96.103220,10.421010,0.000000,21,15.000000,83.043839,81.888777,80.022277,-1.155062,-3.021563,51.247067,87.685943,30,211,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,83,7303583,990,871,119,12.020202,63.076068,149.289336,107.400000,90.256538,11.508247,31.150365,5,15.000000,63.000000,63.038034,67.000000,0.038034,4.000000,48.820850,70.000000,19,31,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,84,7303584,945,817,128,13.544974,62.733850,177.098631,108.400000,90.190176,8.642030,0.000000,0,0.000000,63.210727,60.971414,53.000000,-2.239313,-10.210727,47.044582,71.042507,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,84,7303584,945,841,104,11.005291,59.000000,151.277780,104.237343,86.886421,7.998145,40.000000,5,0.000000,60.691785,55.888670,53.354795,-4.803115,-7.336990,45.820796,68.000000,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,84,7303584,945,900,45,4.761905,76.525385,228.129376,118.703792,92.987580,10.112660,0.000000,20,15.000000,77.258773,78.044705,61.956599,0.785932,-15.302174,50.027986,91.773769,25,155,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,84,7303584,945,847,98,10.370370,62.000000,156.040809,108.000000,88.434558,8.804768,24.648080,5,15.000000,63.000000,58.096241,54.730048,-4.903759,-8.269952,47.000000,71.942903,20,33,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,85,7303585,990,842,148,14.949495,62.514323,154.349827,109.157479,93.091456,12.062394,0.000000,0,0.000000,62.000000,69.649598,59.418140,7.649598,-2.581860,46.000000,76.645880,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,85,7303585,990,872,118,11.919192,59.969883,120.133093,105.000251,90.239876,11.122394,40.000000,5,0.000000,59.603378,63.649316,58.896515,4.045938,-0.706863,44.996352,71.000000,14,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,85,7303585,990,914,76,7.676768,78.979439,252.073863,117.548588,95.051029,9.015027,0.000000,17,15.000000,78.892105,96.305553,67.415583,17.413448,-11.476522,46.938529,90.390069,29,159,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,85,7303585,990,883,107,10.808081,62.433115,141.356988,107.200000,91.607834,11.301775,28.457831,5,15.000000,61.817855,67.671044,59.939766,5.853189,-1.878089,45.000000,74.000000,16,44,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,86,7303586,962,819,143,14.864865,62.000000,176.573271,108.599068,91.703134,8.417694,0.000000,0,0.000000,62.000000,62.168789,66.657308,0.168789,4.657308,44.779976,73.363682,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,86,7303586,962,847,115,11.954262,58.055189,117.148747,103.670041,88.601834,8.039782,40.000000,5,0.000000,58.235490,57.767007,57.000000,-0.468483,-1.235490,43.549971,72.707965,16,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,86,7303586,962,911,51,5.301455,81.864226,380.719188,121.939013,95.606490,9.680408,0.000000,19,15.000000,82.211191,75.034895,89.010135,-7.176297,6.798944,48.051036,90.778715,36,177,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,86,7303586,962,869,93,9.667360,61.135808,150.210095,107.275608,90.814850,9.833035,29.323693,5,15.000000,61.000000,62.461423,61.485963,1.461423,0.485963,44.000000,78.707790,17,42,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,87,7303587,954,831,123,12.893082,63.897333,181.525425,108.400000,91.319627,12.393665,0.000000,0,0.000000,64.382055,61.738460,62.000000,-2.643596,-2.382055,48.042526,72.192306,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,87,7303587,954,852,102,10.691824,61.224087,140.013211,105.652785,88.051202,12.345673,40.000000,5,0.000000,62.060253,59.000000,62.000000,-3.060253,-0.060253,47.786980,70.261865,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,87,7303587,954,904,50,5.241090,72.619931,247.156208,114.924592,93.705292,13.086110,0.000000,19,15.000000,73.001915,71.500000,71.731492,-1.501915,-1.270423,50.263959,82.179963,28,155,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,87,7303587,954,850,104,10.901468,63.000000,143.793410,106.728902,89.205251,13.509813,23.612146,4,15.000000,63.868956,60.349095,62.000000,-3.519861,-1.868956,48.000000,72.000000,24,27,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,88,7303588,993,799,194,19.536757,68.861107,221.140833,115.832590,90.771345,8.327846,0.000000,0,0.000000,68.992955,68.316765,67.533149,-0.676191,-1.459807,45.402565,76.000000,24,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,88,7303588,993,843,150,15.105740,63.136765,145.415185,109.610051,88.998142,7.923683,40.000000,5,0.000000,63.316049,63.939791,61.371255,0.623742,-1.944794,44.699500,76.000000,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,88,7303588,993,916,77,7.754280,94.186337,426.190854,131.682915,95.869053,9.569585,0.000000,21,15.000000,93.617827,94.559493,104.407618,0.941666,10.789790,48.783669,95.238857,40,200,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,88,7303588,993,863,130,13.091641,67.641010,160.841563,112.193623,90.020649,9.240774,37.142233,5,15.000000,68.000000,67.000000,67.526660,-1.000000,-0.473340,45.000000,83.174403,16,50,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,89,7303589,1012,846,166,16.403162,66.410171,175.992054,116.558322,95.691213,8.886801,0.000000,0,0.000000,64.000000,79.986145,84.487393,15.986145,20.487393,48.000000,87.234143,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,89,7303589,1012,880,132,13.043478,63.000000,152.492635,110.721400,92.894890,8.187248,40.000000,5,0.000000,62.000000,69.559958,65.000000,7.559958,3.000000,46.867397,77.030743,15,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,89,7303589,1012,950,62,6.126482,98.658237,307.835335,132.929006,97.893150,8.192000,0.000000,21,15.000000,96.135240,105.923132,116.976114,9.787892,20.840874,50.073375,97.941798,32,218,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,89,7303589,1012,890,122,12.055336,64.887047,158.842166,112.073925,93.681885,9.547756,31.367159,5,15.000000,63.042528,75.000000,67.903826,11.957472,4.861298,47.000000,79.287092,16,42,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,90,7303590,986,834,152,15.415822,64.129906,186.588945,109.972019,93.620153,9.442444,0.000000,0,0.000000,64.875788,61.803207,61.766556,-3.072581,-3.109231,46.753315,75.766304,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,90,7303590,986,859,127,12.880325,61.766556,152.752799,106.259038,90.414433,8.210232,40.000000,5,0.000000,62.000000,58.000000,60.500000,-4.000000,-1.500000,45.087724,72.000000,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,90,7303590,986,921,65,6.592292,81.134030,277.835519,122.259576,96.089109,7.491855,0.000000,21,15.000000,81.774194,81.580048,73.111327,-0.194146,-8.662867,49.000000,91.586303,30,199,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,90,7303590,986,871,115,11.663286,63.812162,160.347728,109.499915,92.090481,9.272341,29.404847,5,15.000000,64.000000,60.035000,62.789359,-3.965000,-1.210641,46.000000,77.681274,20,32,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,91,7303591,969,828,141,14.551084,64.000000,157.345264,111.684810,91.834492,6.981017,0.000000,0,0.000000,64.000000,62.841290,72.797999,-1.158710,8.797999,46.851608,79.940781,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,91,7303591,969,853,116,11.971104,62.682579,134.980683,107.955345,88.735644,7.357807,40.000000,5,0.000000,62.766640,59.129223,67.544284,-3.637417,4.777644,45.036547,73.314820,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,91,7303591,969,909,60,6.191950,80.004561,221.646858,119.573304,94.333256,8.133275,0.000000,21,15.000000,80.004561,76.324175,84.111725,-3.680386,4.107164,48.912995,86.163155,22,176,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,91,7303591,969,857,112,11.558308,64.088934,141.242363,110.250600,90.717814,7.780198,22.354022,5,15.000000,64.044467,62.125103,70.415136,-1.919364,6.370669,46.000000,79.410024,20,24,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,92,7303592,969,814,155,15.995872,63.235871,167.326363,112.300000,92.167822,10.196819,0.000000,0,0.000000,63.087572,60.109529,68.982441,-2.978042,5.894869,47.731074,73.000000,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,92,7303592,969,843,126,13.003096,60.198945,124.721501,107.150918,89.252963,10.091628,40.000000,5,0.000000,60.940372,57.122358,62.122356,-3.818014,1.181984,46.469432,71.000000,19,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,92,7303592,969,913,56,5.779154,80.320933,277.996260,121.714313,95.645711,10.894395,0.000000,20,15.000000,80.068969,79.535813,91.031884,-0.533156,10.962915,50.140147,90.374471,26,173,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,92,7303592,969,860,109,11.248710,62.991336,137.489126,110.032944,90.637954,13.492180,32.039973,5,15.000000,63.175143,58.809868,69.444154,-4.365275,6.269010,46.903595,73.000000,19,47,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,93,7303593,992,825,167,16.834677,65.000000,185.870278,111.684333,92.020945,7.931201,0.000000,0,0.000000,65.000000,64.153650,67.715365,-0.846350,2.715365,47.759379,69.000000,21,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,93,7303593,992,866,126,12.701613,61.264721,146.066501,107.309881,90.056285,7.928953,40.000000,5,0.000000,61.100831,60.574482,63.593923,-0.526349,2.493091,46.441269,69.000000,20,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,93,7303593,992,919,73,7.358871,83.384978,307.775477,123.744978,95.548177,10.225892,0.000000,19,15.000000,83.427405,76.731571,106.343731,-6.695834,22.916326,50.920183,91.459686,29,177,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S03,93,7303593,992,886,106,10.685484,64.649333,155.492552,109.522981,90.938283,8.686532,36.122471,5,15.000000,64.722185,64.417028,65.427349,-0.305157,0.705164,47.586426,74.101588,20,55,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S00,94,7303594,925,797,128,13.837838,62.000000,150.237967,106.000000,86.624560,7.606999,0.000000,0,0.000000,62.000000,63.827437,61.330016,1.827437,-0.669984,46.000000,70.056029,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S01,94,7303594,925,837,88,9.513514,60.584524,119.682707,104.200000,84.453237,8.042234,40.000000,5,0.000000,60.000000,62.250379,63.165008,2.250379,3.165008,45.000000,71.879393,22,0,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
C03,S02,94,7303594,925,869,56,6.054054,72.275073,223.849204,114.045775,88.966445,5.771534,0.000000,18,15.000000,73.061082,66.497109,73.987580,-6.563973,0.926498,46.437420,88.080457,28,147,not simulated; prospective measurement required,not simulated; prospective measurement required,pass,1
