tract_fips,county_fips,county_name,tract_modeled_prevalence_percent,tract_map_class,county_weighted_tract_summary_percent,county_summary_class,absolute_difference_percentage_points,class_changes_after_aggregation,interpretation_limit
25001010100,25001,Barnstable,12.1,10.0% to less than 15.0%,10.5608592651,10.0% to less than 15.0%,1.5391407349,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021416400,25021,Norfolk,7.4,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,1.6041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021417100,25021,Norfolk,9.1,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.0958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021417201,25021,Norfolk,9.7,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.6958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021417202,25021,Norfolk,11.5,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,2.4958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021417300,25021,Norfolk,9.8,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.7958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021417400,25021,Norfolk,10,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,0.9958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021417501,25021,Norfolk,10.5,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,1.4958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021417502,25021,Norfolk,10.2,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,1.1958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021417601,25021,Norfolk,9.6,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.5958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021417602,25021,Norfolk,11.4,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,2.3958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021417702,25021,Norfolk,8.6,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.4041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021417703,25021,Norfolk,12,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,2.9958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021417704,25021,Norfolk,7.6,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,1.4041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021417801,25021,Norfolk,9.6,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.5958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021417802,25021,Norfolk,19,15.0% to less than 20.0%,9.0041773264,5.0% to less than 10.0%,9.9958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021417901,25021,Norfolk,11.8,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,2.7958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021417902,25021,Norfolk,9.3,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.2958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021418002,25021,Norfolk,8.1,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.9041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021418003,25021,Norfolk,5.7,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,3.3041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021418004,25021,Norfolk,10.5,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,1.4958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021418101,25021,Norfolk,9.4,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.3958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021418102,25021,Norfolk,8.2,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.8041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021418201,25021,Norfolk,10.6,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,1.5958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021419100,25021,Norfolk,8.9,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.1041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021419200,25021,Norfolk,9.9,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.8958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021419300,25021,Norfolk,10.3,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,1.2958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021419400,25021,Norfolk,9.8,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.7958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021419500,25021,Norfolk,9.3,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.2958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021419601,25021,Norfolk,7.5,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,1.5041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021419602,25021,Norfolk,9.6,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.5958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021419700,25021,Norfolk,9.7,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.6958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021419800,25021,Norfolk,9.7,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.6958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021420101,25021,Norfolk,12.1,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,3.0958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021420102,25021,Norfolk,11.3,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,2.2958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021420201,25021,Norfolk,13,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,3.9958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021420202,25021,Norfolk,11.5,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,2.4958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021420301,25021,Norfolk,12.1,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,3.0958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021420302,25021,Norfolk,13.1,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,4.0958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021421100,25021,Norfolk,10.3,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,1.2958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021421200,25021,Norfolk,9.4,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.3958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021422100,25021,Norfolk,8.5,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.5041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021422201,25021,Norfolk,7.1,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,1.9041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021422202,25021,Norfolk,9.8,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.7958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021422301,25021,Norfolk,9,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.0041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021422303,25021,Norfolk,9.1,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.0958226736,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021422304,25021,Norfolk,10.1,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,1.0958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021422401,25021,Norfolk,11.4,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,2.3958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021422402,25021,Norfolk,8.8,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.2041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021422501,25021,Norfolk,8.6,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.4041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
25021422502,25021,Norfolk,10.5,10.0% to less than 15.0%,9.0041773264,5.0% to less than 10.0%,1.4958226736,1,tract and county summaries answer different area-level questions; neither supports individual inference
25021422600,25021,Norfolk,8.7,5.0% to less than 10.0%,9.0041773264,5.0% to less than 10.0%,0.3041773264,0,tract and county summaries answer different area-level questions; neither supports individual inference
